Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Амир Мохаммад;Химки;200;90;ЗП Л;-;-;-;-;-;0.69;0.69;1.38;-;0.69;-;-;0.69;1.38;-;0.06;32.54;81 %;0.69;100 %;2.8;33 %;6.92;60 %;2.8;33 %;0.69;100 %;4.85;71 %;4.85;57 %;8.31;0.69;0.69;7.62;2.8;0.69;13.15;42 %;6.23;44 %;6.92;40 %;4.85;57 %;2.8;67 %;1.38;50 %;2.77;25 %;6.92;7.62;5;0.69;0.69;2.77;63.69;47.77;75 %;0 %;1.38;-;-;0.24;0.04;-;0.00;0.82;1.72;-0.90;0.10;0.14;26.31;0.69;0.69;4.15;0.69;0.69;3.46;2.77;5.54;2.77;2.77;2.77;1.38;0.69;0.69
Артём Молодцов;Сокол Саратов;203;90;З П;0.09;0.09;0.09;0.09;100 %;0.26;0.68;0.26;0.43;0.60;0.17;-;0.09;0.17;0.17;0.02;41.76;77 %;0.26;67 %;1.96;26 %;9.65;58 %;2.13;44 %;0.34;0 %;4.61;59 %;3.42;43 %;5.21;1.20;0.17;3.76;0.43;0.60;9.56;62 %;7.51;63 %;2.5;58 %;3.24;63 %;0.26;67 %;0.09;100 %;3.16;70 %;4.87;4.95;11;0.94;-;-;62.59;49.27;79 %;100 %;-;-;-;0.08;0.10;0.21;4.76;1.9;1.32;-0.23;0.14;0.19;32.28;0.17;0.51;5.64;0.94;-;2.73;1.45;5.89;4.70;1.20;2.5;0.17;0.09;2.22
Кирилл Морозов;Нефтехимик Нижнекамск;194;90;ЗП ЛЦ;-;-;-;-;-;-;3.44;0.86;0.43;0.43;-;0.43;-;2.15;-;0.09;28.85;79 %;-;-;0.43;0 %;5.60;54 %;0.86;50 %;0.43;100 %;3.88;56 %;0.86;0 %;3.88;0.43;0.86;6.89;1.72;0.86;16.36;61 %;11.20;54 %;5.17;75 %;5.60;69 %;1.72;75 %;-;-;3.1;43 %;9.4;7.75;4;1.29;0.43;0.43;66.75;51.24;77 %;0 %;1.29;0.86;-;-;0.04;-;0.00;1.17;0.44;0.73;0.02;0.05;22.82;-;-;3.1;0.43;0.43;2.15;-;9.90;6.3;3.88;3.88;1.29;-;1.29
Владислав Морозов;Сокол Саратов;192;90;Ф Ц;0.65;-;1.30;0.65;50 %;0.16;0.81;1.46;-;-;0.16;-;0.97;3.24;1.30;0.50;13.46;69 %;-;-;0.49;0 %;3.8;53 %;0.32;50 %;0.16;0 %;1.30;75 %;0.49;0 %;11.35;1.78;1.14;1.14;0.32;2.27;21.57;33 %;2.11;31 %;19.46;33 %;9.73;37 %;3.41;38 %;1.78;18 %;0.81;60 %;1.46;2.59;10;0.97;0.97;0.65;46.22;24.49;53 %;40 %;0.97;0.81;0.16;-;0.16;0.78;1.29;1.35;1.54;-0.20;0.02;0.03;9.24;-;-;1.62;0.16;-;0.97;-;7.14;0.65;6.49;3.57;1.30;0.32;0.49
Илья Мосейчук;Кубань Краснодар;190;90;АП П;-;-;0.76;-;0 %;0.50;1.1;-;-;0.25;-;-;0.25;2.77;1.1;0.23;24.20;69 %;0.76;67 %;4.79;21 %;4.3;50 %;1.1;25 %;-;-;0.76;33 %;4.29;35 %;7.82;2.2;0.25;1.51;0.50;2.2;16.13;31 %;5.29;38 %;10.84;28 %;4.29;29 %;3.28;46 %;1.51;67 %;2.52;60 %;2.2;3.53;7;0.50;0.76;1.26;51.18;30.50;60 %;36 %;1.51;0.25;-;0.47;0.08;-;0.00;1.43;0.63;0.80;0.00;0.01;16.64;0.50;1.1;2.2;0.25;-;0.25;1.51;5.4;2.2;3.3;1.26;1.51;1.1;1.51
Владимир Москвичёв;Торпедо Москва;205;90;ЗП Ц;0.36;-;0.36;0.36;100 %;0.36;3.93;0.36;-;0.36;-;-;-;1.7;0.36;0.12;37.50;85 %;0.36;0 %;0.71;0 %;10.36;86 %;1.43;50 %;-;-;2.86;75 %;2.50;57 %;5.00;1.43;0.36;6.7;2.50;0.36;17.86;54 %;12.14;56 %;5.71;50 %;4.64;46 %;1.7;33 %;0.71;50 %;6.79;58 %;6.7;6.79;7;0.71;0.36;1.79;70.00;55.00;79 %;33 %;-;0.71;-;0.06;0.11;0.33;3.3;1.13;1.15;-0.02;0.16;0.07;31.79;-;-;8.93;0.71;-;2.14;1.43;9.64;6.79;2.86;2.14;0.36;0.36;3.93
Александр Мухин;Химки;-;90;Ф Ц;-;-;-;-;-;-;-;2.25;-;-;-;-;-;-;-;-;18.00;63 %;-;-;-;-;2.25;0 %;-;-;-;-;2.25;0 %;-;-;9.00;-;2.25;-;-;-;22.50;50 %;4.50;50 %;18.00;50 %;11.25;60 %;-;-;-;-;2.25;100 %;4.50;-;1;-;-;2.25;47.25;27.00;57 %;-;-;-;-;-;-;-;-;0.45;0.63;-0.18;-;-;11.25;-;-;-;-;-;-;-;11.25;2.25;9.00;6.75;-;-;2.25
Магомед Мусалов;СКА-Хабаровск;211;90;З П;-;-;-;-;-;0.28;0.56;0.56;-;0.56;-;-;-;0.56;-;0.07;50.59;81 %;0.56;0 %;1.12;25 %;12.58;69 %;1.12;75 %;-;-;5.87;67 %;3.91;43 %;6.43;0.56;0.84;2.80;0.56;2.52;8.94;56 %;4.75;59 %;4.19;53 %;1.68;33 %;1.68;33 %;1.12;25 %;2.24;63 %;4.19;4.47;5;0.84;0.28;0.56;72.11;57.02;79 %;0 %;0.56;-;-;0.08;0.12;-;0.00;1.56;1.84;-0.28;0.01;0.03;40.81;-;0.28;8.66;0.84;-;3.91;1.68;5.3;2.80;2.24;0.56;0.56;0.28;1.40
Аслан Муталиев;Кубань Краснодар;182;90;АП Л;-;-;-;-;-;-;2.98;2.49;-;-;-;-;0.50;0.99;-;0.05;21.88;80 %;-;-;1.49;0 %;1.99;75 %;0.99;0 %;0.50;0 %;-;-;1.49;33 %;5.47;0.50;1.49;1.99;1.49;1.49;22.38;33 %;7.46;47 %;14.92;27 %;1.49;0 %;3.98;63 %;1.99;100 %;4.48;56 %;1.99;2.49;6;0.50;0.50;2.49;53.20;31.33;59 %;0 %;-;0.99;-;-;0.05;-;0.00;0.75;1.33;-0.59;0.00;0.01;17.40;-;-;1.49;-;-;-;0.50;7.46;3.48;3.98;-;2.49;1.99;2.49
Кирилл Мырзаков;Тюмень;-;90;ЗЛ;-;-;-;-;-;-;1.73;-;-;1.73;1.73;-;-;-;-;-;43.27;84 %;-;-;3.46;0 %;10.38;100 %;1.73;0 %;1.73;0 %;6.92;75 %;5.19;33 %;5.19;1.73;1.73;1.73;-;5.19;13.85;25 %;6.92;0 %;6.92;50 %;3.46;50 %;-;-;-;-;1.73;0 %;5.19;-;3;-;-;5.19;69.23;50.19;73 %;-;-;-;-;-;-;-;-;0.19;2.9;-1.90;-;-;36.35;-;-;10.38;-;-;5.19;1.73;3.46;-;3.46;1.73;-;-;-
Исламжан Насыров;Родина Москва;210;90;ЗЛ;-;-;-;-;-;2.9;2.9;0.70;0.70;0.70;1.40;-;-;1.40;0.70;0.02;50.93;88 %;0.70;100 %;3.49;40 %;11.16;81 %;2.9;67 %;-;-;6.28;78 %;5.58;75 %;6.28;4.19;1.40;7.67;1.40;2.79;13.26;58 %;8.37;67 %;4.88;43 %;6.98;80 %;0.70;0 %;0.70;0 %;1.40;0 %;4.19;11.16;3;0.70;0.70;1.40;85.81;71.86;84 %;50 %;-;0.70;-;0.35;0.01;-;0.00;1.18;1.13;0.05;-;-;44.65;0.70;1.40;9.7;1.40;-;4.88;4.19;7.67;5.58;2.9;5.58;-;-;-
Уэсли Ната Вачхолз;Родина Москва;212;90;ЗП ЛЦ;-;-;0.10;-;0 %;0.20;1.33;1.53;0.20;0.51;0.10;-;0.10;1.43;0.31;0.08;37.19;83 %;0.31;33 %;0.31;67 %;7.5;64 %;1.74;65 %;0.20;0 %;2.96;62 %;1.2;50 %;5.21;1.84;0.61;3.98;1.23;1.74;14.00;57 %;8.38;59 %;5.62;55 %;2.86;57 %;1.53;73 %;0.41;75 %;3.98;62 %;4.80;6.33;10;1.2;0.31;-;66.20;52.00;79 %;21 %;0.51;0.61;-;0.10;0.06;-;0.00;1.53;0.98;0.55;0.03;0.11;30.75;0.10;0.20;4.49;1.12;-;1.84;0.51;7.97;4.90;3.6;1.63;1.12;0.31;2.45
Давид Ндука Ифеани;Арсенал Тула;195;90;ЗП Ц;-;-;-;-;-;-;1.85;1.45;0.26;0.26;0.66;-;-;0.13;-;0.02;31.98;80 %;0.13;0 %;0.13;0 %;5.42;54 %;1.19;33 %;-;-;2.91;55 %;0.79;50 %;4.10;1.72;0.53;3.70;1.6;0.13;13.22;59 %;8.33;54 %;4.89;68 %;4.10;81 %;1.32;100 %;0.13;100 %;2.64;60 %;5.55;4.49;9;0.93;0.13;0.26;56.43;43.88;78 %;0 %;-;0.13;-;0.01;0.17;-;0.00;0.66;0.88;-0.22;0.03;0.08;25.51;-;-;2.91;0.40;-;1.59;0.40;7.80;4.49;3.30;3.30;1.32;0.13;1.59
Анатолий Немченко;Енисей Красноярск;193;90;П Л;-;-;-;-;-;-;-;2.7;-;-;-;-;-;-;-;-;37.24;83 %;-;-;4.14;50 %;4.14;100 %;2.7;50 %;-;-;2.7;100 %;5.17;80 %;4.14;1.3;-;3.10;-;2.7;14.48;50 %;2.7;100 %;12.41;42 %;4.14;25 %;1.3;100 %;1.3;100 %;1.3;100 %;5.17;6.21;5;-;-;5.17;66.21;52.76;80 %;-;-;-;-;0.38;-;-;-;2.3;1.31;0.71;-;-;31.03;-;2.7;4.14;1.3;-;2.7;4.14;7.24;2.7;5.17;1.3;1.3;1.3;1.3
Равиль Нетфуллин;Химки;199;90;ЗП ПЦ;-;-;0.25;-;0 %;0.13;0.76;0.50;0.13;0.25;-;0.13;-;2.39;0.76;0.11;36.76;77 %;0.38;33 %;0.63;40 %;13.72;59 %;2.14;41 %;0.25;0 %;7.68;62 %;2.27;39 %;5.54;0.76;1.38;3.52;0.88;1.51;12.46;52 %;7.80;47 %;4.66;59 %;2.90;43 %;0.76;100 %;0.25;100 %;3.90;61 %;5.29;7.80;8;1.1;-;-;67.97;50.48;74 %;32 %;0.38;1.26;-;0.18;0.05;-;0.00;1.14;1.26;-0.12;0.02;0.05;28.32;0.13;0.25;8.6;0.88;-;4.78;0.88;6.42;3.65;2.77;1.26;0.76;0.25;2.39
Андрей Никитин;СКА-Хабаровск;208;90;АП Л;-;0.09;0.53;-;0 %;0.53;0.53;1.42;0.09;0.18;0.27;-;0.27;1.69;0.62;0.19;24.01;76 %;0.80;33 %;2.31;27 %;3.91;64 %;0.53;50 %;0.18;0 %;1.69;63 %;2.93;55 %;7.11;1.16;0.27;1.33;0.53;4.18;14.76;41 %;3.65;29 %;11.12;45 %;3.2;15 %;4.62;65 %;3.29;70 %;1.33;13 %;1.87;4.71;11;0.98;0.27;-;51.58;35.84;69 %;37 %;0.71;0.36;-;0.05;0.11;-;0.00;1.19;1.19;0.00;0.00;0.03;18.32;0.27;0.62;2.49;0.27;-;1.7;1.60;6.5;1.7;4.98;0.44;3.2;2.31;0.18
Сергей Николаев;Ленинградец;211;90;ЗП П;-;-;0.47;-;0 %;0.71;0.47;0.24;0.24;0.47;0.24;-;-;1.19;0.24;0.02;38.94;73 %;0.47;100 %;3.56;20 %;10.92;59 %;4.4;71 %;0.95;75 %;7.36;74 %;5.22;50 %;6.89;1.19;0.47;5.46;1.90;1.19;13.30;45 %;8.31;43 %;4.99;48 %;2.37;50 %;2.37;40 %;1.42;67 %;3.9;46 %;7.36;8.79;4;0.95;-;-;71.95;52.48;73 %;20 %;0.47;0.47;-;0.05;0.02;-;0.00;0.49;1.6;-0.57;0.10;0.09;28.26;0.47;0.71;6.41;2.85;0.71;5.46;2.61;5.94;3.56;2.37;1.19;0.95;0.95;1.42
Эльдар Низамутдинов;Шинник;160;90;Ф Ц;-;-;-;-;-;-;2.86;2.86;-;-;1.43;-;-;-;-;-;21.43;60 %;-;-;1.43;0 %;1.43;0 %;-;-;-;-;1.43;0 %;-;-;7.14;2.86;1.43;1.43;-;-;12.86;11 %;5.71;0 %;7.14;20 %;7.14;20 %;-;-;-;-;-;-;1.43;2.86;4;-;-;5.71;41.43;20.00;48 %;-;-;-;-;0.03;-;-;-;1.26;1.63;-0.37;-;-;12.86;-;-;-;-;-;-;-;1.43;-;1.43;1.43;-;-;-
Константин Нижегородов;Арсенал Тула;213;90;З ЛЦ;-;-;-;-;-;-;0.42;1.68;0.21;0.63;0.21;-;-;0.63;-;0.15;36.50;83 %;0.21;0 %;-;-;9.23;68 %;1.47;43 %;0.42;50 %;4.83;48 %;0.42;0 %;3.36;1.5;0.21;7.34;0.21;1.5;15.10;81 %;12.59;78 %;2.52;92 %;5.66;93 %;0.42;100 %;-;-;3.57;59 %;5.3;6.50;7;0.84;0.42;0.63;66.08;56.01;85 %;0 %;0.42;-;0.21;-;0.23;-;0.00;1.2;0.90;0.12;0.07;0.09;30.21;-;-;6.29;0.63;0.21;2.31;-;12.17;9.86;2.31;5.24;0.42;-;2.10
Андрей Окладников;Енисей Красноярск;186;90;Ф Ц;0.65;0.33;1.63;0.65;40 %;0.98;0.65;-;-;0.65;-;-;0.98;1.63;0.65;0.26;15.98;69 %;0.65;100 %;1.30;0 %;1.63;80 %;0.33;100 %;-;-;0.98;33 %;1.96;33 %;8.48;1.63;-;1.30;0.65;1.63;19.89;21 %;4.57;7 %;15.33;26 %;11.41;17 %;1.63;80 %;1.63;80 %;1.30;25 %;1.63;1.96;9;0.98;0.98;1.96;42.72;21.20;50 %;40 %;0.65;0.33;-;0.37;0.16;0.39;2.53;1.32;0.88;0.44;-;-;11.09;0.65;-;1.30;0.33;-;0.33;0.65;4.24;0.33;3.91;1.96;1.30;1.30;0.33
Джонатан Теофилис Окоронкво;Арсенал Тула;202;90;Ф Ц;0.37;0.09;1.75;0.46;26 %;0.64;1.56;1.10;0.09;0.09;0.09;-;0.92;2.30;1.29;0.47;13.51;72 %;0.37;25 %;0.37;25 %;1.65;67 %;0.18;100 %;-;-;0.92;50 %;1.10;42 %;11.77;1.93;1.84;1.10;0.83;1.75;23.53;29 %;3.31;25 %;20.22;29 %;7.45;27 %;3.31;44 %;2.57;46 %;0.55;50 %;1.47;2.85;11;1.1;0.37;-;47.25;23.81;50 %;56 %;0.46;0.46;0.09;0.14;0.20;1.28;0.78;1.27;0.94;0.33;0.00;0.01;9.74;0.09;0.09;1.10;0.18;-;0.46;0.46;6.71;0.83;5.88;2.2;1.47;1.20;0.28
Александр Орехов;Торпедо Москва;203;90;ЗП ПЦ;-;-;0.77;-;0 %;-;1.93;0.77;0.39;0.39;0.39;-;-;1.93;0.39;0.16;42.49;80 %;-;-;0.77;50 %;7.34;58 %;0.39;100 %;0.39;100 %;3.86;70 %;3.9;63 %;5.79;1.16;0.39;3.48;0.77;0.77;18.93;53 %;10.82;54 %;8.11;52 %;3.86;40 %;1.16;67 %;0.39;0 %;5.79;53 %;5.79;4.25;6;0.77;0.39;1.55;74.94;55.62;74 %;20 %;0.39;1.16;-;0.10;0.08;-;0.00;0.96;1.15;-0.19;-;-;33.99;-;0.39;4.25;0.39;0.39;2.70;1.93;10.04;5.79;4.25;1.55;0.77;-;3.9
Антон Орлов;Енисей Красноярск;205;90;АП Ц;0.40;-;1.61;0.40;25 %;0.81;2.83;2.42;-;-;-;-;-;2.42;0.81;0.44;36.32;74 %;-;-;0.40;0 %;7.26;67 %;0.40;0 %;-;-;3.23;50 %;3.63;33 %;15.34;2.42;2.83;2.42;1.61;1.21;19.37;33 %;6.5;47 %;13.32;27 %;3.63;11 %;4.4;60 %;2.2;40 %;3.23;63 %;2.83;4.4;6;0.81;0.81;1.61;69.42;42.78;62 %;33 %;0.81;0.81;-;0.20;0.18;1.9;0.92;1.60;0.37;1.23;-;-;27.04;-;-;4.84;-;-;1.61;1.21;6.46;2.83;3.63;0.40;2.42;0.81;2.2
Евгений Осипов;Кубань Краснодар;200;90;З ЛЦ;-;-;0.11;-;0 %;0.11;0.95;0.32;0.42;0.63;0.11;0.11;0.21;0.32;0.21;0.03;47.38;80 %;0.11;0 %;0.11;0 %;14.91;65 %;6.98;64 %;1.48;50 %;8.25;54 %;0.85;50 %;5.71;1.69;0.21;6.98;0.74;1.16;12.80;74 %;9.41;76 %;3.38;66 %;7.40;76 %;0.11;0 %;-;-;1.16;82 %;7.40;7.9;9;0.95;-;-;76.78;63.77;83 %;67 %;0.11;-;-;0.01;0.09;-;0.00;1.14;0.84;0.31;0.07;0.04;38.07;-;-;9.62;4.44;0.74;4.44;0.42;9.41;7.19;2.22;5.61;-;-;0.95
Давид Озманов;Сокол Саратов;-;90;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;90.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Эгаш Касинтура;Динамо Махачкала;217;90;Ф ЛЦ;0.17;0.35;1.22;0.17;14 %;1.48;1.48;2.9;-;-;0.26;-;0.17;2.18;0.78;0.32;28.87;75 %;1.48;47 %;0.96;36 %;5.32;69 %;0.70;50 %;0.17;0 %;2.53;59 %;3.58;46 %;12.73;1.74;1.40;2.9;0.52;4.88;30.52;37 %;5.93;40 %;24.59;36 %;6.2;20 %;10.55;49 %;7.76;49 %;1.74;80 %;1.92;5.23;11;0.96;0.17;-;75.00;45.52;61 %;36 %;0.61;0.78;-;0.35;0.15;1.82;0.55;1.35;0.63;0.72;-;-;21.54;0.70;0.35;3.66;0.35;-;1.48;1.66;11.16;2.35;8.81;1.22;5.15;3.84;1.40
Валентин Пальцев;КамАЗ Набережные Челны;211;90;З ЛЦ;-;-;0.34;-;0 %;-;0.93;2.79;0.25;1.10;0.25;-;0.08;1.10;0.25;0.10;44.66;80 %;0.08;0 %;0.34;25 %;10.66;59 %;3.21;55 %;0.93;36 %;5.41;52 %;1.10;31 %;4.65;1.44;0.42;8.97;0.76;2.28;15.56;74 %;12.27;77 %;3.30;67 %;6.26;74 %;1.27;67 %;0.34;25 %;2.20;77 %;7.87;9.30;11;0.93;-;-;81.96;68.01;83 %;23 %;0.68;0.17;-;0.09;0.09;-;0.00;0.94;0.91;0.04;0.11;0.07;35.95;-;0.08;6.26;1.78;0.34;2.79;0.34;11.59;9.39;2.20;4.65;0.85;0.08;1.69
Никита Панамарев;Черноморец;183;90;АП П;-;-;0.42;-;0 %;0.42;-;0.42;-;-;-;-;-;0.42;0.42;0.03;35.92;71 %;0.42;0 %;1.27;33 %;6.76;69 %;0.42;100 %;-;-;3.38;50 %;4.65;45 %;5.49;1.27;0.42;2.54;-;0.42;10.56;44 %;4.65;55 %;5.92;36 %;2.96;43 %;0.42;0 %;0.42;0 %;4.23;60 %;2.54;4.23;6;0.42;0.42;2.11;54.93;38.03;69 %;100 %;-;-;-;0.11;0.08;-;0.00;0.79;1.30;-0.51;0.01;0.03;25.35;-;0.42;4.65;0.42;-;1.69;2.11;4.65;2.54;2.11;1.27;-;-;2.54
Кирилл Панченко;Химки;188;90;Ф Ц;0.33;-;0.99;0.33;33 %;-;0.99;0.33;-;-;-;-;-;3.97;1.32;0.35;26.80;81 %;-;-;1.32;50 %;4.63;57 %;0.33;100 %;-;-;1.32;50 %;3.64;55 %;7.28;0.99;1.65;0.66;0.33;0.99;18.20;36 %;5.96;33 %;12.24;38 %;7.94;42 %;1.65;20 %;1.32;25 %;1.99;33 %;2.32;2.65;7;0.66;0.66;1.65;57.24;36.40;64 %;33 %;1.32;1.32;-;0.27;0.09;1.6;0.94;0.89;1.42;-0.54;-;-;21.84;-;0.66;2.65;0.33;-;0.66;1.99;6.62;1.99;4.63;3.31;0.33;0.33;0.66
Владислав Пантелеев;Арсенал Тула;200;90;П ПЦ;-;-;-;-;-;0.69;0.69;1.37;-;-;0.69;-;-;0.69;-;0.03;50.84;81 %;1.37;0 %;0.69;100 %;14.43;67 %;4.12;67 %;-;-;8.24;58 %;6.87;50 %;4.81;0.69;-;2.6;1.37;1.37;13.05;53 %;6.87;40 %;6.18;67 %;6.18;56 %;2.6;100 %;0.69;100 %;2.75;50 %;4.81;6.18;4;-;-;2.75;77.63;61.15;79 %;0 %;-;0.69;-;0.26;0.05;-;0.00;0.55;1.68;-1.13;-;-;41.22;-;0.69;9.62;2.75;-;4.81;3.44;6.87;2.75;4.12;3.44;2.6;0.69;1.37
Даниил Павлов;Тюмень;-;90;П П;-;-;-;-;-;-;2.28;-;-;-;-;-;-;1.14;-;0.47;26.20;65 %;-;-;2.28;0 %;4.56;50 %;1.14;0 %;-;-;1.14;0 %;2.28;50 %;11.39;2.28;1.14;3.42;1.14;2.28;13.67;33 %;5.70;60 %;7.97;14 %;4.56;0 %;1.14;0 %;-;-;4.56;75 %;4.56;6.84;1;1.14;1.14;-;55.82;35.32;63 %;0 %;-;1.14;-;-;0.41;-;0.00;1.20;1.61;-0.41;0.30;0.13;17.09;-;-;2.28;-;-;-;1.14;4.56;3.42;1.14;-;-;-;3.42
Никита Печенкин;Тюмень;212;90;З ЛЦ;0.10;-;0.21;0.10;50 %;-;0.73;0.42;0.31;0.73;0.31;0.10;-;0.31;0.21;0.02;45.68;82 %;-;-;-;-;12.20;59 %;4.17;48 %;2.9;40 %;6.15;42 %;0.83;13 %;4.7;1.56;0.31;9.39;1.4;2.9;15.23;66 %;12.51;69 %;2.71;54 %;8.13;68 %;0.31;100 %;-;-;0.94;56 %;8.86;6.15;10;1.4;0.10;-;79.88;66.12;83 %;67 %;-;0.10;-;0.11;0.07;0.22;4.55;0.95;1.32;-0.37;0.25;0.16;37.44;-;-;7.20;1.98;0.83;2.61;0.10;10.12;8.66;1.46;5.53;0.31;-;0.52
Матвей Першин;Нефтехимик Нижнекамск;175;90;Ф ПЦ;-;-;0.66;-;0 %;1.32;1.99;1.32;-;-;1.32;-;1.32;2.65;1.32;0.58;19.85;63 %;-;-;1.32;0 %;3.97;33 %;-;-;-;-;0.66;100 %;2.65;25 %;12.57;1.32;-;1.32;-;3.97;32.43;20 %;8.60;15 %;23.82;22 %;7.94;8 %;1.32;100 %;0.66;100 %;3.31;40 %;0.66;7.28;8;-;-;5.29;66.84;32.43;49 %;50 %;-;1.32;-;-;0.22;-;0.00;0.93;0.58;0.36;-;-;12.57;-;-;1.32;-;-;0.66;0.66;6.62;1.32;5.29;0.66;1.32;0.66;1.32
Евгений Песегов;ФК Акрон Тольятти;215;90;П ЛЦ;0.15;0.15;0.29;0.15;50 %;1.2;0.73;1.60;0.44;0.58;0.15;-;-;0.87;0.44;0.05;64.22;80 %;0.73;40 %;1.60;18 %;15.73;63 %;4.22;66 %;-;-;9.76;72 %;7.86;50 %;7.28;1.46;0.58;4.37;1.89;3.35;11.36;54 %;6.55;42 %;4.81;70 %;4.8;36 %;1.2;86 %;0.44;100 %;2.18;47 %;3.79;8.74;10;1.17;1.2;0.29;93.06;74.13;80 %;50 %;0.15;0.29;-;0.29;0.06;0.33;3.3;1.3;0.96;0.06;0.19;0.15;51.55;0.29;0.29;9.90;2.77;-;6.99;3.93;6.12;2.77;3.35;1.46;0.87;0.44;1.2
Илья Петров;СКА-Хабаровск;206;90;П ПЦ;-;0.45;0.30;-;0 %;1.19;1.4;0.74;-;0.15;0.15;-;0.15;1.63;0.45;0.13;50.64;82 %;0.89;50 %;1.63;45 %;11.14;65 %;3.27;50 %;0.45;67 %;6.98;64 %;8.91;48 %;5.5;0.89;0.74;3.27;1.19;1.63;9.80;50 %;5.50;43 %;4.31;59 %;0.74;60 %;1.63;73 %;0.59;50 %;3.12;43 %;4.60;7.13;10;0.74;0.45;0.74;76.49;60.45;79 %;27 %;0.45;0.74;-;0.50;0.08;-;0.00;1.29;1.42;-0.13;0.04;0.06;41.44;0.45;0.74;7.28;1.63;0.30;4.46;4.31;4.90;2.38;2.52;0.45;1.19;0.30;1.34
Максим Петров;Нефтехимик Нижнекамск;202;90;П П;0.11;0.11;0.32;0.11;33 %;0.74;0.95;1.48;-;0.11;0.32;-;0.11;1.16;0.32;0.08;30.39;68 %;0.84;38 %;2.00;21 %;6.54;56 %;1.58;47 %;0.21;50 %;3.17;63 %;4.64;45 %;8.76;2.11;1.79;2.95;0.63;2.32;20.47;40 %;9.39;33 %;11.08;46 %;3.27;35 %;4.85;50 %;2.43;61 %;5.59;34 %;4.11;8.76;11;1.6;0.53;0.11;69.64;44.84;64 %;27 %;0.53;0.32;-;0.19;0.07;0.79;1.27;1.7;1.1;0.07;0.02;0.11;20.57;0.32;0.42;3.69;0.74;0.11;2.00;2.11;8.12;3.6;5.6;1.16;2.43;1.48;1.90
Михаил Петров;Тюмень;203;90;ЗП ЛЦ;-;-;0.21;-;0 %;-;1.24;1.44;0.21;0.21;-;-;-;0.41;-;0.09;50.57;89 %;-;-;-;-;10.73;77 %;1.3;40 %;-;-;5.57;81 %;0.62;67 %;2.89;0.83;-;6.81;2.27;1.65;13.62;50 %;9.8;59 %;4.54;32 %;4.33;52 %;0.41;100 %;0.41;100 %;2.48;67 %;8.26;7.2;10;0.62;0.41;1.44;81.95;69.36;85 %;0 %;0.41;-;-;0.11;0.23;-;0.00;1.16;0.90;0.26;0.07;0.05;45.21;-;-;8.26;0.41;-;4.54;0.41;6.81;5.37;1.44;2.27;0.41;0.41;1.65
