Футболист;Команда;Индекс;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Алексей Бердников;Нефтехимик Нижнекамск;–;90;З П;–;–;–;–;–;–;1.44;0.48;–;–;0.48;–;–;–;–;–;34.47;72 %;–;–;1.44;33 %;9.57;70 %;2.39;60 %;–;–;3.35;86 %;3.35;43 %;4.79;2.87;–;4.31;0.48;2.87;12.93;48 %;9.1;37 %;3.83;75 %;2.39;60 %;1.44;67 %;–;–;5.27;36 %;3.83;8.62;2;0.96;–;–;63.19;46.91;74 %;–;–;–;–;0.02;–;–;–;1.17;0.86;0.32;–;–;24.89;–;0.48;6.7;1.44;–;2.87;1.44;6.22;3.35;2.87;1.44;0.96;–;1.91
Александр Безчаснюк;Родина Москва;–;90;З П;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;53.27;86 %;0.61;0 %;4.29;29 %;9.18;73 %;1.22;50 %;–;–;6.12;70 %;7.35;67 %;5.51;1.22;–;2.45;0.61;1.84;6.73;45 %;4.29;43 %;2.45;50 %;1.84;67 %;1.22;50 %;1.22;50 %;1.22;50 %;3.67;1.84;2;0.61;–;0.61;69.18;58.16;84 %;–;–;–;–;–;–;–;–;2;0.65;1.35;0.04;0.03;45.92;–;1.22;6.73;0.61;–;4.29;4.9;3.6;1.84;1.22;1.22;0.61;0.61;0.61
Аллон Бутаев;Алания Владикавказ;–;90;З П;–;–;–;–;–;–;1.42;0.47;–;–;–;–;–;0.47;–;0;54.47;75 %;–;–;4.26;11 %;12.79;41 %;0.95;0 %;0.47;0 %;5.68;58 %;7.58;31 %;9.95;1.42;0.47;2.84;0.95;0.95;11.84;60 %;6.16;62 %;5.68;58 %;0.95;50 %;0.95;100 %;0.95;100 %;3.79;63 %;3.79;7.11;2;0.95;–;–;79.11;59.68;75 %;0 %;–;0.47;–;0.16;0.01;–;0;1.3;0.42;0.61;–;–;40.74;–;0.47;5.21;–;–;3.32;2.37;7.11;3.79;3.32;0.47;0.95;0.95;2.37
Артур Чёрный;Химки;–;90;З П;–;–;–;–;–;–;–;3.21;1.61;1.61;–;–;–;–;–;–;49.82;68 %;–;–;–;–;8.4;40 %;1.61;0 %;–;–;4.82;67 %;1.61;0 %;6.43;1.61;1.61;4.82;1.61;1.61;17.68;64 %;9.64;67 %;8.4;60 %;4.82;0 %;–;–;–;–;–;–;4.82;8.4;1;1.61;1.61;–;83.57;59.46;71 %;–;–;–;–;0.05;–;–;–;0.76;1.46;-0.71;–;–;33.75;–;–;3.21;–;–;3.21;–;11.25;6.43;4.82;–;–;–;–
Виктор Гараев;Черноморец;–;90;З П;–;–;–;–;–;–;–;1.38;–;–;–;–;–;–;–;–;49.38;71 %;0.46;0 %;1.38;0 %;12.46;52 %;1.85;50 %;–;–;7.38;50 %;6.92;53 %;8.77;1.38;1.38;4.62;1.38;1.85;11.54;56 %;6.46;64 %;5.8;45 %;1.85;50 %;4.62;50 %;2.31;40 %;3.23;71 %;7.38;10.15;2;0.92;–;–;81.69;60.92;75 %;–;–;–;–;0.12;–;–;–;0.41;1.2;-0.61;–;–;35.08;–;–;6.46;0.92;–;3.69;3.69;6.46;4.15;2.31;0.92;2.31;0.92;2.31
Артур Гилязетдинов;ФК Волгарь;–;90;З П;–;–;–;–;–;–;1.1;0.55;1.66;2.21;–;–;0.55;1.1;–;0.03;67.36;79 %;–;–;3.87;0 %;11.6;71 %;2.76;20 %;1.1;0 %;6.63;75 %;5.52;40 %;7.73;1.1;0.55;7.18;1.66;4.42;16.01;52 %;7.73;43 %;8.28;60 %;4.42;50 %;1.66;100 %;0.55;100 %;3.87;43 %;6.7;13.25;2;1.1;0.55;–;108.77;85.03;78 %;0 %;1.1;–;–;0.06;0.02;–;0;0.98;1.67;-0.7;–;–;53.01;–;–;8.28;0.55;–;4.97;2.21;8.28;3.31;4.97;2.21;1.66;0.55;1.66
Олег Исаенко;Химки;–;90;З П;–;–;–;–;–;–;–;0.95;0.95;0.95;–;–;–;0.95;–;0.03;52.11;76 %;–;–;0.95;0 %;14.21;67 %;2.84;100 %;–;–;8.53;78 %;2.84;33 %;3.79;–;–;6.63;–;2.84;16.11;65 %;14.21;73 %;1.89;0 %;5.68;33 %;0.95;0 %;0.95;0 %;4.74;100 %;3.79;9.47;1;0.95;–;–;86.21;67.26;78 %;0 %;–;0.95;–;0.16;0.03;–;0;1.3;2.5;-0.75;–;–;39.79;–;–;9.47;2.84;–;6.63;0.95;10.42;10.42;–;1.89;–;–;4.74
Андрей Хитяев;Ленинградец;–;90;З П;–;–;–;–;–;–;1.41;1.88;–;0.94;–;–;–;0.47;0.47;0.03;33.75;83 %;–;–;2.34;60 %;8.44;72 %;1.88;75 %;0.47;0 %;5.16;64 %;3.75;63 %;4.22;1.41;0.94;4.69;1.41;0.47;15.47;55 %;10.31;73 %;5.16;18 %;3.28;43 %;0.94;50 %;0.47;0 %;3.75;75 %;5.16;5.16;2;0.94;–;–;62.34;48.75;78 %;100 %;–;–;–;0.03;0.06;–;0;0.76;0.65;0.11;–;–;28.12;–;1.41;6.9;1.41;–;3.28;2.34;8.44;7.5;0.94;1.41;0.47;–;2.81
Александр Коротков;Арсенал Тула;–;90;З П;–;–;0.73;–;0 %;0.73;–;0.73;–;–;–;–;–;0.73;0.73;0.04;40.65;84 %;–;–;0.73;0 %;8.71;75 %;1.45;50 %;0.73;0 %;5.8;86 %;2.18;67 %;8.71;1.45;0.73;12.34;0.73;2.18;23.95;61 %;9.44;85 %;14.52;45 %;4.35;83 %;8.71;50 %;2.9;25 %;4.35;67 %;10.89;7.98;2;0.73;–;0.73;87.1;70.4;81 %;100 %;–;–;–;–;0.05;–;0;0.54;0.76;-0.22;0.08;0.05;34.11;–;–;6.53;0.73;–;4.35;1.45;14.52;7.98;6.53;3.63;4.35;0.73;2.9
Роман Мануйлов;КамАЗ Набережные Челны;–;90;З П;0.62;–;0.62;0.62;100 %;–;1.23;0.62;–;1.23;0.62;–;–;0.62;0.62;0.1;31.44;86 %;0.62;0 %;2.47;25 %;6.16;80 %;0.62;100 %;–;–;4.32;86 %;2.47;25 %;3.7;–;–;1.85;1.23;0.62;11.1;44 %;5.55;44 %;5.55;44 %;5.55;44 %;1.23;0 %;0.62;0 %;2.47;50 %;3.7;2.47;2;1.23;0.62;–;49.93;39.45;79 %;100 %;–;–;–;0.07;0.17;0.17;5.88;0.72;1.37;-0.66;–;–;27.12;–;0.62;4.93;0.62;–;3.7;0.62;4.93;2.47;2.47;2.47;–;–;1.23
Николай Марков;Енисей Красноярск;–;90;З П;–;–;–;–;–;–;1.15;–;–;–;–;–;1.15;–;–;–;49.62;70 %;1.15;0 %;1.15;0 %;13.85;75 %;–;–;–;–;3.46;67 %;2.31;0 %;5.77;2.31;–;2.31;1.15;–;5.77;40 %;4.62;50 %;1.15;0 %;3.46;67 %;–;–;–;–;1.15;0 %;3.46;3.46;2;1.15;1.15;1.15;62.31;43.85;70 %;–;–;–;–;0.17;–;–;–;1.27;1.1;0.17;–;–;34.62;–;–;10.38;–;–;2.31;–;2.31;2.31;–;2.31;–;–;–
Артём Молодцов;Сокол Саратов;–;90;З П;–;–;–;–;–;0.47;–;–;0.47;1.41;–;–;0.47;–;–;–;49.01;76 %;0.94;50 %;2.36;0 %;13.19;46 %;1.88;0 %;0.94;0 %;4.24;44 %;4.71;30 %;6.13;0.94;0.47;4.24;–;0.94;8.1;71 %;6.6;71 %;1.41;67 %;2.36;80 %;0.47;100 %;0.47;100 %;2.36;80 %;3.77;4.24;2;0.94;–;–;67.38;52.77;78 %;–;–;–;–;0.05;–;–;–;1.31;1.86;-0.56;0.3;0.32;37.23;0.47;–;6.13;–;–;1.88;1.41;5.65;4.71;0.94;1.88;0.47;0.47;1.88
Николай Покидышев;СКА-Хабаровск;–;90;З П;–;–;0.57;–;0 %;–;0.57;0.57;–;0.57;0.57;–;–;0.57;0.57;0.06;46.14;88 %;1.14;0 %;1.14;0 %;6.27;73 %;–;–;–;–;3.42;83 %;1.14;50 %;2.85;1.71;–;2.85;–;0.57;7.97;50 %;4.56;38 %;3.42;67 %;3.42;67 %;1.14;50 %;0.57;100 %;0.57;0 %;6.27;7.41;2;1.14;1.14;–;68.92;59.24;86 %;100 %;–;–;–;–;0.1;–;0;0.9;1.38;-0.48;–;–;40.44;–;–;4.56;–;–;2.85;0.57;3.99;1.71;2.28;2.28;0.57;0.57;–
Константин Савичев;ФК Акрон Тольятти;–;90;З П;–;0.47;–;–;–;0.94;1.88;–;–;–;0.47;–;–;–;–;–;52.03;81 %;0.94;100 %;2.34;80 %;9.38;45 %;0.94;50 %;0.47;0 %;4.22;67 %;3.28;57 %;6.56;2.81;–;5.62;0.47;2.81;5.62;67 %;3.75;63 %;1.88;75 %;0.47;100 %;0.94;100 %;0.47;100 %;1.41;67 %;6.56;6.56;2;0.94;–;–;73.59;61.88;84 %;–;–;–;–;0.56;–;–;–;1.43;0.91;0.52;0.13;0.27;42.19;0.94;1.88;4.22;0.47;–;2.81;1.88;3.75;2.34;1.41;0.47;0.94;0.47;0.94
Андрей Семенов;Шинник;–;90;З П;–;0.47;–;–;–;0.94;2.34;0.94;0.94;0.94;0.47;–;–;–;–;–;64.69;79 %;1.88;50 %;4.22;44 %;14.53;68 %;2.81;67 %;–;–;7.97;76 %;6.56;57 %;8.44;2.81;1.41;4.22;1.88;2.34;13.59;38 %;10.31;36 %;3.28;43 %;4.69;70 %;0.47;100 %;–;–;3.28;14 %;4.22;8.44;2;0.94;–;–;95.62;72.19;75 %;–;–;–;–;0.45;–;–;–;1.44;1.18;0.26;0.04;0.05;51.09;0.94;1.88;9.84;1.88;–;6.9;3.75;5.16;3.75;1.41;3.28;0.47;–;0.47
Дамир Шайхтдинов;ФК Волгарь;–;90;З П;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;83.08;88 %;–;–;6.92;50 %;20.77;67 %;3.46;100 %;–;–;6.92;100 %;3.46;100 %;3.46;–;–;–;–;–;20.77;50 %;10.38;0 %;10.38;100 %;10.38;33 %;6.92;100 %;–;–;3.46;0 %;–;10.38;1;–;–;3.46;114.23;93.46;82 %;–;–;–;–;–;–;–;–;0.21;2.28;-2.08;–;–;72.69;–;3.46;13.85;3.46;–;6.92;3.46;10.38;–;10.38;3.46;6.92;–;–
Лев Скворцов;Химки;–;90;З П;–;–;–;–;–;–;2.25;–;–;–;2.25;–;–;–;–;–;47.25;81 %;–;–;–;–;13.5;83 %;2.25;100 %;–;–;11.25;80 %;4.5;100 %;–;–;2.25;2.25;–;–;13.5;33 %;4.5;50 %;9;25 %;2.25;100 %;–;–;–;–;2.25;0 %;4.5;18;1;–;–;2.25;85.5;65.25;76 %;–;–;–;–;–;–;–;–;0.45;0.63;-0.18;–;–;38.25;–;–;11.25;2.25;–;9;4.5;4.5;2.25;2.25;2.25;–;–;–
Дмитрий Стародуб;СКА-Хабаровск;–;90;З П;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;34.41;85 %;2.65;0 %;2.65;0 %;–;–;–;–;–;–;2.65;100 %;2.65;0 %;5.29;2.65;–;2.65;–;2.65;10.59;100 %;2.65;100 %;7.94;100 %;5.29;100 %;2.65;100 %;2.65;100 %;–;–;5.29;5.29;2;–;–;5.29;58.24;52.94;91 %;–;–;–;–;–;–;–;–;1.61;0.74;0.87;–;–;29.12;–;–;–;–;–;2.65;–;10.59;2.65;7.94;5.29;2.65;2.65;–
Сослан Таказов;Кубань Краснодар;–;90;З П;–;–;0.57;–;0 %;–;1.7;0.57;0.57;0.57;0.57;–;–;0.57;0.57;0.08;46.98;77 %;–;–;–;–;11.89;67 %;1.7;100 %;0.57;100 %;6.23;45 %;–;–;3.96;0.57;–;7.36;1.13;–;18.68;67 %;12.45;73 %;6.23;55 %;11.89;67 %;0.57;0 %;–;–;4.53;88 %;6.79;7.36;2;1.13;0.57;–;80.38;63.4;79 %;100 %;–;–;–;0.19;0.15;–;0;1.18;0.65;0.54;0.06;0.05;36.23;–;–;7.92;1.7;0.57;2.83;–;12.45;9.6;3.4;7.92;–;–;3.96
Игорь Андреев;Родина Москва;–;90;П П;–;–;–;–;–;3.6;1.8;3.6;–;–;–;–;–;1.8;1.8;0.07;14.4;63 %;5.4;67 %;–;–;3.6;50 %;–;–;–;–;–;–;5.4;67 %;10.8;3.6;5.4;3.6;3.6;5.4;28.8;44 %;7.2;75 %;21.6;33 %;12.6;43 %;3.6;50 %;1.8;0 %;3.6;50 %;1.8;3.6;2;–;–;3.6;61.2;34.2;56 %;100 %;–;–;–;0.94;0.04;–;0;2.7;0.83;1.24;–;–;9;3.6;–;1.8;–;–;–;3.6;12.6;5.4;7.2;5.4;1.8;–;1.8
Андреа Чуканов;Тюмень;–;90;П П;–;–;–;–;–;–;5.87;–;–;–;–;–;–;–;–;–;19.57;70 %;–;–;–;–;5.87;67 %;–;–;–;–;3.91;50 %;1.96;0 %;9.78;–;3.91;1.96;–;1.96;17.61;22 %;1.96;100 %;15.65;13 %;3.91;100 %;–;–;–;–;–;–;–;3.91;2;–;–;3.91;46.96;23.48;50 %;–;–;–;–;–;–;–;–;0.55;1.12;-0.57;–;–;13.7;–;–;3.91;–;–;1.96;–;3.91;1.96;1.96;3.91;–;–;–
Вагиз Галиулин;Нефтехимик Нижнекамск;–;90;П П;–;–;–;–;–;1.94;0.97;–;–;–;–;–;–;0.97;–;0.02;27.1;71 %;1.94;100 %;2.9;33 %;4.84;40 %;–;–;–;–;2.9;33 %;10.65;82 %;4.84;1.94;0.97;4.84;0.97;0.97;13.55;36 %;5.81;17 %;7.74;50 %;2.9;33 %;3.87;50 %;1.94;50 %;3.87;25 %;4.84;6.77;1;0.97;–;–;56.13;37.74;67 %;0 %;–;0.97;–;0.51;0.02;–;0;2;0.35;1.65;–;–;19.35;1.94;0.97;1.94;–;–;0.97;8.71;4.84;0.97;3.87;0.97;1.94;0.97;0.97
Никита Касаткин;Нефтехимик Нижнекамск;–;90;П П;–;–;–;–;–;–;–;–;–;–;–;–;–;1.91;–;0.02;13.4;57 %;–;–;3.83;0 %;3.83;0 %;–;–;–;–;–;–;1.91;0 %;5.74;–;–;3.83;3.83;1.91;11.49;33 %;7.66;50 %;3.83;0 %;3.83;50 %;1.91;0 %;1.91;0 %;1.91;100 %;–;5.74;1;1.91;1.91;–;34.47;19.15;56 %;0 %;1.91;–;–;–;0.01;–;0;0.23;2.39;-2.16;–;–;7.66;–;–;–;–;–;–;–;3.83;3.83;–;1.91;–;–;1.91
Кирилл Колесниченко;Родина Москва;–;90;П П;–;–;–;–;–;–;1.53;–;–;–;–;–;–;1.53;–;0.02;36.61;88 %;–;–;1.53;0 %;9.15;100 %;1.53;100 %;1.53;100 %;7.63;60 %;4.58;67 %;4.58;–;–;1.53;1.53;3.5;15.25;60 %;7.63;80 %;7.63;40 %;3.5;50 %;–;–;–;–;3.5;50 %;4.58;3.5;1;1.53;1.53;–;64.07;51.86;81 %;0 %;1.53;–;–;0.73;0.01;–;0;2.11;0.85;1.25;–;–;32.03;–;–;9.15;1.53;1.53;4.58;3.5;9.15;6.1;3.5;1.53;–;–;1.53
Никита Козловский;Сокол Саратов;–;90;П П;–;–;2.37;–;0 %;1.18;2.37;2.37;–;–;–;–;–;1.18;–;0.12;41.45;83 %;2.37;50 %;1.18;0 %;10.66;67 %;2.37;100 %;–;–;9.47;63 %;4.74;50 %;13.03;3.55;–;5.92;2.37;–;13.03;18 %;3.55;33 %;9.47;13 %;2.37;0 %;3.55;33 %;2.37;50 %;2.37;0 %;5.92;8.29;2;1.18;1.18;1.18;69.87;50.92;73 %;0 %;1.18;–;–;–;0.1;–;0;1.68;3.9;-1.41;–;–;34.34;1.18;–;7.11;2.37;–;5.92;2.37;2.37;1.18;1.18;–;1.18;1.18;–
Дмитрий Лесников;ФК Волгарь;–;90;П П;–;–;3.6;–;0 %;3.6;3.6;–;–;–;–;–;–;3.6;3.6;0.22;39.6;64 %;–;–;3.6;0 %;3.6;0 %;–;–;–;–;–;–;3.6;0 %;14.4;3.6;–;3.6;–;–;14.4;50 %;3.6;0 %;10.8;67 %;3.6;100 %;–;–;–;–;3.6;0 %;3.6;–;1;–;–;3.6;61.2;39.6;65 %;100 %;–;–;–;–;0.06;–;0;0.22;2.38;-2.16;–;–;25.2;–;–;–;–;–;–;–;7.2;–;7.2;3.6;–;–;–
Александр Ломакин;Енисей Красноярск;–;90;П П;–;–;0.62;–;0 %;–;0.62;3.1;–;–;–;–;–;3.1;1.24;0.19;42.83;83 %;–;–;–;–;8.7;38 %;2.48;50 %;–;–;3.1;40 %;3.1;60 %;5.59;–;1.24;3.1;0.62;3.1;16.14;65 %;3.1;40 %;13.03;71 %;3.1;80 %;5.59;78 %;1.86;33 %;1.86;33 %;4.34;7.45;2;1.24;0.62;–;78.21;62.07;79 %;40 %;1.86;–;–;0.1;0.06;–;0;1.1;0.62;0.48;–;–;35.38;–;–;3.1;1.24;–;1.24;1.86;10.55;1.24;9.31;2.48;4.34;0.62;0.62
Бутта Магомедов;Химки;–;90;П П;–;–;–;–;–;0.87;1.75;–;–;–;–;–;–;1.75;0.87;0.09;40.19;63 %;0.87;100 %;0.87;0 %;6.99;63 %;0.87;100 %;–;–;11.36;85 %;9.61;36 %;10.49;2.62;2.62;–;–;1.75;11.36;31 %;0.87;100 %;10.49;25 %;4.37;0 %;1.75;0 %;0.87;0 %;0.87;100 %;–;6.12;2;0.87;–;0.87;63.79;37.57;59 %;50 %;0.87;–;–;0.04;0.05;–;0;0.62;1.23;-0.61;0.19;0.22;25.34;0.87;–;4.37;0.87;–;9.61;3.5;3.5;0.87;2.62;–;–;–;0.87
Степан Мельников;Алания Владикавказ;–;90;П П;–;–;–;–;–;–;–;1.88;–;–;–;–;–;1.88;1.88;0.07;37.5;55 %;–;–;1.88;0 %;5.62;33 %;–;–;–;–;3.75;0 %;7.5;25 %;15;–;3.75;1.88;–;7.5;31.88;35 %;15;25 %;16.88;44 %;–;–;9.38;60 %;3.75;100 %;9.38;20 %;1.88;5.62;2;–;–;3.75;90;48.75;54 %;100 %;–;–;–;0.15;0.04;–;0;0.54;0.39;0.15;–;–;20.62;–;–;1.88;–;–;–;1.88;11.25;3.75;7.5;–;5.62;3.75;1.88
Дмитрий Сасин;Сокол Саратов;–;90;П П;–;–;–;–;–;–;2.62;1.57;–;–;–;–;–;1.57;0.52;0.07;22.5;79 %;0.52;0 %;1.57;33 %;1.57;100 %;0.52;0 %;–;–;0.52;100 %;2.9;75 %;3.66;0.52;1.5;2.9;0.52;5.23;17.79;32 %;7.33;29 %;10.47;35 %;4.19;50 %;2.62;40 %;1.57;33 %;3.14;17 %;3.14;4.71;2;1.5;0.52;–;56.51;37.67;67 %;33 %;1.5;–;–;0.05;0.05;–;0;1.21;1.61;-0.4;0.01;0.01;17.79;–;0.52;1.57;–;–;0.52;1.57;5.76;2.9;3.66;2.9;1.5;0.52;0.52
Виталий Шитов;Тюмень;–;90;П П;–;–;0.54;–;0 %;–;1.61;2.14;–;0.54;0.54;–;–;2.14;–;0.36;24.64;54 %;–;–;4.29;13 %;4.82;11 %;1.61;33 %;0.54;0 %;3.75;14 %;3.75;57 %;8.4;–;0.54;3.75;1.7;2.14;19.29;39 %;9.64;22 %;9.64;56 %;2.68;40 %;4.82;67 %;2.14;75 %;3.75;29 %;3.21;6.96;2;1.7;1.7;–;59.46;33.75;57 %;0 %;1.61;0.54;–;0.14;0.17;–;0;1.9;0.93;0.16;–;–;13.39;–;0.54;0.54;0.54;–;0.54;2.14;7.5;2.14;5.36;1.7;3.21;1.61;1.7
Денис Ткачук;ФК Волгарь;–;90;П П;–;0.48;1.43;–;0 %;1.43;0.48;0.95;–;0.48;0.48;–;0.48;1.43;0.48;0.23;38.1;66 %;1.43;33 %;3.33;29 %;7.14;53 %;1.43;33 %;–;–;3.33;57 %;10.48;36 %;8.57;–;–;0.48;–;0.48;9.5;37 %;3.81;25 %;5.24;45 %;2.38;40 %;1.43;67 %;0.48;100 %;0.95;50 %;1.9;2.86;2;0.95;–;–;54.76;35.24;64 %;33 %;0.95;–;–;0.18;0.16;–;0;0.87;1.76;-0.89;–;–;25.24;0.48;0.95;3.81;0.48;–;1.9;3.81;3.33;0.95;2.38;0.95;0.95;0.48;0.48
Виталий Жиронкин;Ленинградец;–;90;П П;–;–;–;–;–;1.51;0.5;1.1;–;0.5;–;–;–;0.5;–;0.02;21.62;70 %;0.5;100 %;2.51;0 %;3.2;83 %;0.5;100 %;–;–;2.1;75 %;3.52;14 %;4.53;1.1;2.1;3.52;–;3.52;14.08;43 %;6.54;54 %;7.54;33 %;3.2;17 %;3.52;43 %;2.51;40 %;3.52;86 %;2.1;2.1;2;1.1;0.5;–;45.75;28.66;63 %;0 %;–;0.5;–;0.29;0.03;–;0;0.81;0.58;0.24;–;–;15.08;0.5;–;2.51;0.5;–;1.51;0.5;6.3;3.52;2.51;0.5;1.51;1.1;3.2
Муталип Алибеков;Динамо Махачкала;–;90;З Ц;–;–;–;–;–;–;0.47;0.94;0.47;0.94;0.47;–;–;0.94;–;0.04;53.72;89 %;–;–;–;–;14.61;81 %;1.88;75 %;–;–;3.77;88 %;–;–;3.3;0.94;–;8.95;1.41;1.41;13.66;90 %;11.78;92 %;1.88;75 %;3.3;86 %;1.41;67 %;–;–;3.3;86 %;4.71;7.7;2;0.94;–;–;81.99;73.51;90 %;0 %;0.94;–;–;–;0.04;–;0;1.6;0.65;0.41;0.13;0.14;47.59;–;–;11.78;1.41;–;3.3;–;12.25;10.84;1.41;2.83;0.94;–;2.83
Сергей Бородин;Торпедо Москва;–;90;З Ц;–;–;0.47;–;0 %;–;1.41;0.47;–;–;–;–;–;0.47;0.47;0.16;24.5;73 %;–;–;–;–;9.42;60 %;2.36;60 %;–;–;4.71;50 %;–;–;2.83;2.36;–;6.6;–;–;11.31;75 %;8.48;83 %;2.83;50 %;6.13;85 %;–;–;–;–;1.41;33 %;9.42;8.48;2;0.94;–;–;53.72;44.29;82 %;100 %;–;–;–;–;0.35;–;0;1.5;1.33;0.17;0.27;0.12;17.91;–;–;5.65;1.41;–;2.36;–;8.48;7.7;1.41;5.18;–;–;0.47
Алексей Герасимов;Нефтехимик Нижнекамск;–;90;З Ц;–;–;1.88;–;0 %;–;1.88;–;–;–;–;–;–;1.88;–;0.43;48.75;96 %;–;–;–;–;11.25;100 %;3.75;100 %;–;–;3.75;100 %;–;–;3.75;1.88;–;3.75;–;3.75;13.12;71 %;7.5;75 %;5.62;67 %;5.62;67 %;–;–;–;–;3.75;50 %;9.38;7.5;1;–;–;1.88;84.38;76.88;91 %;0 %;1.88;–;–;–;0.23;–;0;0.49;0.34;0.15;–;–;46.88;–;–;11.25;3.75;–;3.75;–;9.38;5.62;3.75;3.75;–;–;1.88
Сергей Костин;Ленинградец;–;90;З Ц;–;–;0.47;–;0 %;–;1.41;0.47;–;0.47;0.47;–;–;0.47;0.47;0.06;39.38;88 %;–;–;–;–;10.78;74 %;2.34;80 %;–;–;5.16;91 %;–;–;2.34;0.47;0.47;8.44;0.47;0.47;15.47;64 %;12.66;59 %;2.81;83 %;8.44;67 %;–;–;–;–;2.34;40 %;7.3;5.16;2;0.94;–;–;70.31;59.53;85 %;100 %;–;–;–;–;0.13;–;0;0.76;0.65;0.11;0.04;0.03;34.69;–;–;7.97;1.88;–;4.69;–;9.84;7.5;2.34;5.62;–;–;0.94
Никола Кумбурович;Черноморец;–;90;З Ц;–;–;–;–;–;–;0.9;2.7;–;0.9;–;–;–;–;–;–;44.1;88 %;–;–;–;–;6.3;71 %;1.8;50 %;–;–;3.6;75 %;–;–;–;–;0.9;2.7;0.9;–;9;60 %;7.2;63 %;1.8;50 %;4.5;40 %;–;–;–;–;–;–;4.5;6.3;1;0.9;–;–;64.8;54.9;85 %;–;–;–;–;–;–;–;–;0.34;1.32;-0.98;0.32;0.09;38.7;–;–;4.5;0.9;–;2.7;–;5.4;4.5;0.9;1.8;–;–;–
Алексей Померко;Арсенал Тула;–;90;З Ц;–;–;–;–;–;–;0.48;–;–;1.94;–;–;–;–;–;–;43.55;83 %;–;–;–;–;11.61;75 %;1.45;100 %;–;–;5.32;82 %;–;–;1.94;1.45;–;7.74;–;0.48;9.68;70 %;5.81;58 %;3.87;88 %;2.42;80 %;–;–;–;–;1.45;67 %;8.23;10.16;2;0.97;0.48;–;72.58;62.42;86 %;–;–;–;–;0.01;–;–;–;0.32;0.83;-0.51;0.12;0.12;36.29;–;–;8.71;1.45;–;4.35;–;6.77;3.39;3.39;1.94;–;–;0.97
Астемир Абазов;Сокол Саратов;–;90;З ЛЦ;–;0.47;–;–;–;0.47;0.47;0.94;1.41;1.88;–;–;–;–;–;–;40.52;80 %;–;–;0.94;100 %;10.37;55 %;3.77;0 %;1.41;0 %;4.24;33 %;2.36;60 %;4.24;1.41;0.47;7.7;0.94;1.88;15.08;75 %;10.84;83 %;4.24;56 %;3.77;75 %;1.88;25 %;0.94;0 %;1.41;100 %;8.48;6.13;2;0.94;–;–;73.51;61.26;83 %;–;–;–;–;0.38;–;–;–;1.31;1.86;-0.56;0.41;0.17;32.51;–;0.94;5.65;–;–;1.41;1.41;11.31;8.95;2.36;2.83;0.47;–;1.41
Руслан Аюкин;КамАЗ Набережные Челны;–;90;З ЛЦ;–;–;–;–;–;–;–;–;–;–;1.91;–;–;1.91;1.91;0.17;36.38;89 %;–;–;–;–;5.74;67 %;1.91;0 %;–;–;5.74;67 %;1.91;0 %;1.91;–;–;3.83;–;1.91;7.66;75 %;3.83;100 %;3.83;50 %;5.74;67 %;–;–;–;–;1.91;100 %;–;3.83;1;1.91;1.91;–;51.7;45.96;89 %;100 %;–;–;–;–;0.09;–;0;0.77;1.5;-0.29;–;–;32.55;–;–;3.83;–;–;3.83;–;5.74;3.83;1.91;3.83;–;–;1.91
