Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Георгий Гонгадзе;Торпедо Москва;165;29;Ф ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;3.00;-;0.19;8.00;75 %;-;-;-;-;-;-;-;-;-;-;1.00;0 %;-;-;3.00;-;1.00;-;-;1.00;9.00;44 %;1.00;0 %;8.00;50 %;5.00;40 %;1.00;0 %;-;-;1.00;0 %;1.00;2.00;1;-;-;1.00;25.00;14.00;56 %;0 %;1.00;2.00;-;0.06;0.06;-;0.00;0.72;0.67;0.05;-;-;6.00;-;-;-;-;-;-;-;4.00;-;4.00;2.00;-;-;-
Сергей Ильин;Ленинградец;190;29;ЗЛ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;1.00;0.11;11.00;82 %;-;-;1.00;0 %;4.00;100 %;1.00;100 %;-;-;3.00;100 %;1.00;100 %;3.00;-;-;-;-;1.00;8.00;38 %;4.00;50 %;4.00;25 %;1.00;100 %;2.00;0 %;1.00;0 %;3.00;67 %;-;2.00;1;-;-;1.00;22.00;15.00;68 %;100 %;-;-;-;0.22;0.11;-;0.00;0.94;0.22;0.72;-;-;9.00;-;-;4.00;1.00;-;3.00;1.00;3.00;2.00;1.00;1.00;-;-;2.00
Даниил Шамкин;Торпедо Москва;157;29;Ф ЛЦ;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;1.00;-;0.02;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;-;1.00;-;-;-;7.00;43 %;-;-;7.00;43 %;1.00;0 %;2.00;50 %;1.00;100 %;-;-;1.00;1.00;1;-;-;1.00;14.00;8.00;57 %;0 %;-;1.00;-;0.48;0.02;-;0.00;0.72;0.67;0.05;-;-;3.00;-;-;-;-;-;-;-;3.00;-;3.00;-;1.00;1.00;-
Антон Синяк;Тюмень;202;29;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;83 %;-;-;2.00;0 %;2.00;100 %;-;-;-;-;1.00;100 %;2.00;0 %;4.00;3.00;1.00;3.00;1.00;1.00;3.00;33 %;1.00;100 %;2.00;0 %;1.00;0 %;-;-;-;-;1.00;100 %;1.00;2.00;1;1.00;1.00;-;26.00;20.00;77 %;-;-;-;-;-;-;-;-;0.09;0.16;-0.07;-;-;15.00;-;-;2.00;-;-;1.00;-;1.00;1.00;-;-;-;-;1.00
Виталий Жиронкин;Ленинградец;198;29;АП П;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;17.00;76 %;1.00;100 %;3.00;33 %;2.00;100 %;-;-;-;-;1.00;100 %;3.00;67 %;5.00;1.00;-;2.00;1.00;-;9.00;44 %;2.00;50 %;7.00;43 %;2.00;50 %;4.00;25 %;2.00;0 %;1.00;100 %;1.00;5.00;1;-;-;1.00;32.00;23.00;72 %;-;-;-;-;0.58;-;-;-;0.94;0.22;0.72;-;-;13.00;1.00;1.00;2.00;-;-;1.00;2.00;4.00;1.00;3.00;1.00;1.00;-;1.00
Руслан Апеков;ФК Акрон Тольятти;217;28;АП Л;-;-;-;-;-;-;2.00;1.00;-;-;1.00;-;-;1.00;-;0.02;6.00;83 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;3.00;-;-;-;-;1.00;10.00;50 %;2.00;50 %;8.00;50 %;1.00;0 %;6.00;50 %;5.00;40 %;1.00;100 %;-;1.00;1;-;-;1.00;19.00;12.00;63 %;0 %;1.00;-;-;-;0.02;-;0.00;0.27;0.03;0.24;-;-;5.00;-;-;-;-;-;-;-;5.00;1.00;4.00;-;3.00;2.00;1.00
Игорь Безденежных;Кубань Краснодар;214;28;ЗП ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15.00;60 %;-;-;-;-;7.00;43 %;1.00;0 %;-;-;2.00;100 %;-;-;2.00;-;-;4.00;-;-;7.00;71 %;5.00;80 %;2.00;50 %;2.00;100 %;-;-;-;-;1.00;0 %;6.00;4.00;1;-;-;1.00;32.00;24.00;75 %;-;-;-;-;-;-;-;-;1.14;0.04;1.10;-;-;9.00;-;-;3.00;-;-;2.00;-;5.00;4.00;1.00;2.00;-;-;-
Юрий Будагян;Черноморец;180;28;П ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;13.00;92 %;-;-;-;-;4.00;100 %;1.00;100 %;-;-;2.00;100 %;-;-;3.00;-;-;2.00;-;-;4.00;50 %;2.00;50 %;2.00;50 %;1.00;100 %;-;-;-;-;-;-;1.00;3.00;1;-;-;1.00;21.00;18.00;86 %;-;-;-;-;-;-;-;-;0.34;1.2;-0.68;-;-;12.00;-;-;4.00;1.00;-;2.00;-;2.00;1.00;1.00;1.00;-;-;-
Абу-Сад Элударушев;ФК Акрон Тольятти;168;28;Ф Ц;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;5.00;100 %;-;-;1.00;100 %;1.00;100 %;-;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;6.00;33 %;-;-;6.00;33 %;2.00;50 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;13.00;8.00;62 %;-;-;-;-;0.11;-;-;-;0.27;0.03;0.24;-;-;5.00;-;1.00;1.00;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Кирилл Мырзаков;Тюмень;204;28;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20.00;85 %;-;-;1.00;0 %;6.00;100 %;1.00;0 %;1.00;0 %;4.00;75 %;2.00;50 %;3.00;1.00;-;-;-;3.00;3.00;67 %;-;-;3.00;67 %;1.00;100 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;27.00;23.00;85 %;-;-;-;-;-;-;-;-;0.04;1.14;-1.10;-;-;17.00;-;-;6.00;-;-;3.00;1.00;2.00;-;2.00;1.00;-;-;-
Никита Панамарев;Черноморец;170;28;П П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;11.00;55 %;-;-;-;-;2.00;50 %;-;-;-;-;2.00;50 %;2.00;0 %;2.00;-;-;-;-;-;2.00;50 %;-;-;2.00;50 %;1.00;100 %;-;-;-;-;-;-;-;-;1;-;-;1.00;13.00;7.00;54 %;-;-;-;-;-;-;-;-;0.34;1.2;-0.68;-;-;6.00;-;-;1.00;-;-;1.00;-;1.00;-;1.00;1.00;-;-;-
Артём Погосов;ФК Акрон Тольятти;212;28;П ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;11.00;64 %;-;-;-;-;3.00;67 %;-;-;-;-;1.00;100 %;1.00;0 %;4.00;-;1.00;3.00;-;-;7.00;71 %;4.00;75 %;3.00;67 %;3.00;100 %;-;-;-;-;1.00;0 %;-;1.00;1;-;-;1.00;20.00;13.00;65 %;-;-;-;-;-;-;-;-;0.27;0.03;0.24;-;-;7.00;-;-;2.00;-;-;1.00;-;5.00;3.00;2.00;3.00;-;-;-
Дмитрий Барков;Арсенал Тула;169;27;П П;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;2.00;50 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;2.00;-;-;-;-;7.00;29 %;1.00;0 %;6.00;33 %;3.00;33 %;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;11.00;5.00;45 %;-;-;-;-;-;-;-;-;0.11;0.08;0.03;-;-;1.00;-;-;-;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Карим Гираев;Арсенал Тула;191;27;Ф Ц;-;-;1.00;-;0 %;1.00;1.00;2.00;-;-;1.00;-;-;1.00;1.00;0.11;6.00;67 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;-;-;4.00;-;2.00;1.00;-;-;9.00;67 %;2.00;50 %;7.00;71 %;5.00;60 %;2.00;100 %;1.00;100 %;1.00;0 %;3.00;3.00;1;-;-;1.00;25.00;18.00;72 %;100 %;-;-;-;-;0.11;-;0.00;0.11;0.08;0.03;0.02;0.02;4.00;-;-;1.00;-;-;-;-;6.00;1.00;5.00;3.00;2.00;1.00;-
Вячеслав Кротов;Алания Владикавказ;197;27;АП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;72 %;-;-;1.00;0 %;8.00;75 %;1.00;0 %;1.00;0 %;4.00;50 %;1.00;100 %;5.00;-;-;1.00;1.00;-;2.00;50 %;1.00;100 %;1.00;0 %;-;-;1.00;0 %;1.00;0 %;1.00;100 %;1.00;8.00;1;-;-;1.00;29.00;23.00;79 %;-;-;-;-;0.89;-;-;-;1.48;0.24;1.24;-;-;13.00;-;-;6.00;-;-;2.00;1.00;1.00;1.00;-;-;-;-;1.00
Азамат Засеев;Алания Владикавказ;189;27;ЗП ПЦ;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;12.00;100 %;-;-;-;-;3.00;100 %;-;-;-;-;1.00;100 %;-;-;1.00;-;1.00;3.00;1.00;1.00;3.00;67 %;1.00;100 %;2.00;50 %;-;-;2.00;50 %;-;-;-;-;3.00;1.00;1;-;-;1.00;21.00;19.00;90 %;-;-;-;-;-;-;-;-;1.48;0.24;1.24;-;-;12.00;-;-;3.00;-;-;1.00;-;2.00;1.00;1.00;-;1.00;-;-
Владимир Азаров;ФК Акрон Тольятти;200;26;П ПЦ;-;-;-;-;-;1.00;-;-;-;-;-;-;-;1.00;-;0.11;16.00;88 %;-;-;-;-;2.00;0 %;-;-;-;-;2.00;50 %;3.00;67 %;4.00;1.00;-;-;-;-;3.00;0 %;-;-;3.00;0 %;1.00;0 %;1.00;0 %;1.00;0 %;-;-;-;2.00;1;-;-;1.00;22.00;16.00;73 %;0 %;1.00;-;-;0.12;0.11;-;0.00;0.27;0.03;0.24;-;-;14.00;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-
Никита Бакалюк;Кубань Краснодар;170;24;ЗП Ц;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-;-;-;-;15.00;80 %;-;-;-;-;2.00;50 %;2.00;100 %;-;-;2.00;50 %;-;-;3.00;1.00;1.00;1.00;-;-;4.00;50 %;4.00;50 %;-;-;1.00;0 %;-;-;-;-;3.00;67 %;-;1.00;1;1.00;1.00;-;21.00;15.00;71 %;-;-;-;-;-;-;-;-;0.16;0.09;0.07;-;-;12.00;-;-;1.00;2.00;-;1.00;-;2.00;2.00;-;-;-;-;2.00
Амур Калмыков;Родина Москва;164;24;Ф ЛЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;1.00;-;-;1.00;-;0.14;4.00;50 %;-;-;-;-;2.00;0 %;-;-;-;-;1.00;0 %;-;-;4.00;-;-;-;-;-;9.00;33 %;2.00;0 %;7.00;43 %;5.00;40 %;-;-;-;-;-;-;-;-;1;-;-;1.00;14.00;5.00;36 %;0 %;1.00;-;-;-;0.14;-;0.00;0.18;0.38;-0.20;-;-;2.00;-;-;-;-;-;-;-;3.00;-;3.00;2.00;-;-;-
Илья Камышев;Родина Москва;158;24;ЗП ЛЦ;-;-;-;-;-;-;2.00;-;1.00;1.00;-;-;-;-;-;-;10.00;90 %;-;-;-;-;3.00;67 %;-;-;-;-;1.00;100 %;-;-;1.00;-;-;1.00;1.00;1.00;2.00;100 %;1.00;100 %;1.00;100 %;2.00;100 %;-;-;-;-;-;-;1.00;4.00;1;-;-;1.00;18.00;17.00;94 %;-;-;-;-;0.14;-;-;-;0.18;0.38;-0.20;0.31;0.31;9.00;-;-;2.00;-;-;1.00;-;2.00;1.00;1.00;2.00;-;-;-
Данил Липовой;Нефтехимик Нижнекамск;181;24;Ф ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;1.00;-;-;-;-;-;8.00;50 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;1.00;100 %;4.00;-;-;-;-;1.00;7.00;71 %;-;-;7.00;71 %;5.00;60 %;1.00;100 %;-;-;-;-;-;-;1;-;-;1.00;16.00;10.00;63 %;-;-;-;-;0.03;-;-;-;0.03;0.27;-0.24;-;-;4.00;-;-;-;-;-;-;1.00;5.00;-;5.00;3.00;1.00;-;-
Темиркан Сундуков;Динамо Махачкала;199;24;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9.00;89 %;-;-;-;-;2.00;50 %;-;-;-;-;3.00;100 %;-;-;1.00;-;-;3.00;2.00;-;3.00;33 %;1.00;100 %;2.00;0 %;1.00;0 %;-;-;-;-;1.00;100 %;1.00;1.00;1;-;-;1.00;14.00;11.00;79 %;-;-;-;-;-;-;-;-;0.57;0.43;0.14;-;-;8.00;-;-;1.00;-;-;3.00;-;1.00;1.00;-;-;-;-;1.00
Илья Рубцов;Шинник;174;23;Ф Ц;-;-;-;-;-;-;2.00;2.00;-;-;-;-;-;1.00;-;0.02;3.00;33 %;-;-;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;5.00;1.00;-;-;-;-;8.00;13 %;2.00;50 %;6.00;0 %;4.00;0 %;-;-;-;-;1.00;100 %;1.00;3.00;1;-;-;1.00;16.00;6.00;38 %;0 %;-;1.00;-;-;0.02;-;0.00;0.38;0.18;0.20;-;-;1.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Андрей Семенов;Шинник;193;23;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.00;88 %;-;-;1.00;0 %;1.00;100 %;1.00;100 %;-;-;1.00;100 %;1.00;0 %;1.00;-;-;2.00;-;-;3.00;33 %;2.00;0 %;1.00;100 %;1.00;0 %;-;-;-;-;-;-;3.00;-;1;-;-;1.00;14.00;11.00;79 %;-;-;-;-;-;-;-;-;0.38;0.18;0.20;-;-;7.00;-;-;1.00;1.00;-;1.00;-;1.00;-;1.00;-;-;-;-
Константин Кертанов;Кубань Краснодар;181;22;ЗП ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;4.00;75 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;0 %;-;-;-;-;-;1.00;1.00;-;3.00;67 %;1.00;100 %;2.00;50 %;1.00;0 %;1.00;100 %;-;-;-;-;1.00;2.00;1;-;-;1.00;10.00;8.00;80 %;-;-;-;-;-;-;-;-;1.6;0.04;1.2;0.04;0.04;3.00;-;-;1.00;-;-;-;-;2.00;1.00;1.00;-;1.00;-;-
Никита Козловский;Сокол Саратов;192;22;П ПЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;1.00;0.13;5.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;4.00;50 %;2.00;0 %;2.00;100 %;2.00;50 %;-;-;-;-;1.00;0 %;-;-;1;-;-;1.00;10.00;8.00;80 %;100 %;-;-;-;-;0.13;-;0.00;0.43;0.57;-0.14;-;-;5.00;-;-;-;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Дмитрий Югалдин;Сокол Саратов;187;22;П ЛЦ;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;-;10.00;90 %;1.00;100 %;-;-;2.00;50 %;-;-;-;-;1.00;0 %;1.00;100 %;2.00;1.00;1.00;-;-;-;2.00;50 %;1.00;100 %;1.00;0 %;2.00;50 %;-;-;-;-;-;-;-;2.00;1;-;-;1.00;15.00;12.00;80 %;-;-;-;-;0.39;-;-;-;0.43;0.57;-0.14;-;-;9.00;1.00;-;1.00;-;-;-;1.00;1.00;1.00;-;1.00;-;-;-
Григорий Борисенко;КамАЗ Набережные Челны;230;21;АП Л;1.00;-;1.00;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;0.25;4.00;75 %;-;-;-;-;-;-;-;-;-;-;1.00;0 %;-;-;1.00;-;-;-;-;-;6.00;50 %;2.00;50 %;4.00;50 %;3.00;100 %;1.00;0 %;1.00;0 %;1.00;0 %;-;1.00;1;-;-;1.00;12.00;8.00;67 %;100 %;-;-;-;0.02;0.25;0.25;4.00;0.59;0.56;0.03;-;-;3.00;-;-;-;-;-;-;-;3.00;1.00;2.00;3.00;-;-;-
Михаил Маркин;Ленинградец;179;21;Ф Ц;-;-;-;-;-;1.00;-;-;-;-;-;-;-;2.00;1.00;0.42;6.00;50 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;1.00;0 %;3.00;-;1.00;-;-;-;3.00;67 %;-;-;3.00;67 %;2.00;50 %;-;-;-;-;-;-;-;-;1;-;-;1.00;11.00;5.00;45 %;50 %;-;1.00;-;-;0.21;-;0.00;0.94;0.06;0.88;-;-;3.00;-;-;-;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Александр Щербатюк;КамАЗ Набережные Челны;208;21;Ф Ц;-;-;2.00;-;0 %;1.00;-;1.00;-;-;-;-;-;2.00;2.00;0.25;6.00;83 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;5.00;60 %;-;-;5.00;60 %;5.00;60 %;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;16.00;13.00;81 %;100 %;-;-;-;0.31;0.12;-;0.00;0.59;0.56;0.03;-;-;5.00;-;-;-;-;-;-;-;3.00;-;3.00;3.00;-;-;-
Владислав Шепелев;Ленинградец;190;21;ЗП ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;25.00;96 %;-;-;-;-;10.00;100 %;4.00;100 %;-;-;4.00;100 %;-;-;1.00;1.00;-;1.00;-;4.00;3.00;0 %;2.00;0 %;1.00;0 %;-;-;-;-;-;-;2.00;0 %;1.00;2.00;1;-;-;1.00;36.00;32.00;89 %;-;-;-;-;-;-;-;-;0.94;0.06;0.88;0.02;0.02;24.00;-;-;10.00;4.00;-;4.00;-;-;-;-;-;-;-;-
Эрбол Атабаев;ФК Волгарь;189;19;П ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;14.00;86 %;-;-;-;-;5.00;80 %;-;-;-;-;2.00;100 %;2.00;50 %;-;-;-;-;-;-;2.00;50 %;-;-;2.00;50 %;-;-;-;-;-;-;-;-;1.00;3.00;1;-;-;1.00;20.00;17.00;85 %;-;-;-;-;0.04;-;-;-;0.08;-;0.08;-;-;12.00;-;-;4.00;-;-;2.00;1.00;1.00;-;1.00;-;-;-;-
Кирилл Косарев;ФК Волгарь;165;19;Ф ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;-;-;3.00;67 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;1.00;0 %;1.00;-;-;-;-;-;2.00;0 %;1.00;0 %;1.00;0 %;2.00;0 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;6.00;3.00;50 %;-;-;-;-;-;-;-;-;0.08;-;0.08;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Игорь Турсунов;Сокол Саратов;176;19;Ф ЛЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;1.00;0.26;1.00;0 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;1.00;-;1.00;1.00;-;6.00;17 %;1.00;100 %;5.00;0 %;3.00;0 %;1.00;0 %;1.00;0 %;1.00;100 %;-;-;1;-;-;1.00;8.00;2.00;25 %;100 %;-;-;-;-;0.26;-;0.00;0.43;-;0.43;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Алан Багаев;Алания Владикавказ;193;18;З ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.00;80 %;-;-;-;-;3.00;67 %;1.00;0 %;-;-;1.00;100 %;-;-;1.00;1.00;-;3.00;-;2.00;2.00;100 %;2.00;100 %;-;-;-;-;-;-;-;-;2.00;100 %;2.00;1.00;1;-;-;1.00;17.00;15.00;88 %;-;-;-;-;-;-;-;-;1.13;0.06;1.7;-;-;8.00;-;-;2.00;-;-;1.00;-;2.00;2.00;-;-;-;-;2.00
Кирилл Никитин;СКА-Хабаровск;187;18;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.00;80 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;100 %;-;-;-;1.00;-;1.00;3.00;67 %;2.00;50 %;1.00;100 %;-;-;1.00;100 %;1.00;100 %;2.00;50 %;1.00;1.00;1;-;-;1.00;11.00;9.00;82 %;-;-;-;-;-;-;-;-;0.06;1.13;-1.07;-;-;4.00;-;-;1.00;-;-;-;1.00;2.00;1.00;1.00;-;1.00;1.00;1.00
Руслан Лисакович;Динамо Махачкала;190;16;ЗП Ц;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;7.00;57 %;-;-;-;-;2.00;0 %;-;-;-;-;-;-;1.00;0 %;1.00;1.00;-;2.00;2.00;1.00;1.00;100 %;1.00;100 %;-;-;-;-;-;-;-;-;1.00;100 %;3.00;1.00;1;-;-;1.00;13.00;10.00;77 %;-;-;-;-;-;-;-;-;-;0.43;-0.43;-;-;4.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Валерий Почивалин;КамАЗ Набережные Челны;193;15;З П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.00;67 %;-;-;-;-;2.00;50 %;1.00;100 %;-;-;3.00;67 %;-;-;1.00;-;-;-;-;-;3.00;0 %;2.00;0 %;1.00;0 %;2.00;0 %;1.00;0 %;1.00;0 %;-;-;2.00;-;1;-;-;1.00;11.00;6.00;55 %;-;-;-;-;-;-;-;-;0.30;0.56;-0.26;0.10;0.10;4.00;-;-;1.00;1.00;-;2.00;-;-;-;-;-;-;-;-
Роман Защепкин;КамАЗ Набережные Челны;199;15;АП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1.00;0.03;4.00;75 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;1.00;-;-;-;-;-;2.00;50 %;-;-;2.00;50 %;1.00;100 %;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;11.00;8.00;73 %;50 %;1.00;-;-;-;0.01;-;0.00;0.30;0.56;-0.26;-;-;3.00;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Владислав Самко;Родина Москва;171;14;П П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.00;75 %;-;-;-;-;3.00;67 %;1.00;0 %;-;-;1.00;100 %;1.00;0 %;1.00;-;-;2.00;-;2.00;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;18.00;14.00;78 %;-;-;-;-;-;-;-;-;0.16;0.07;0.09;-;-;9.00;-;-;2.00;-;-;1.00;-;-;-;-;-;-;-;-
Артём Делькин;Черноморец;-;13;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;1;-;-;1.00;3.00;3.00;100 %;-;-;-;-;0.08;-;-;-;0.25;0.11;0.14;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Боян Димоски;ФК Акрон Тольятти;206;12;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11.00;64 %;-;-;1.00;0 %;3.00;33 %;-;-;-;-;2.00;50 %;1.00;0 %;1.00;-;-;-;-;1.00;1.00;100 %;-;-;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;2.00;1;-;-;1.00;15.00;11.00;73 %;-;-;-;-;-;-;-;-;0.23;0.03;0.20;-;-;7.00;-;-;1.00;-;-;1.00;-;1.00;-;1.00;-;1.00;-;-
Батраз Хадарцев;Алания Владикавказ;186;12;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;86 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;1.00;-;1.00;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;-;1;-;-;1.00;10.00;9.00;90 %;-;-;-;-;0.31;-;-;-;1.13;0.04;1.9;-;-;6.00;-;-;1.00;-;-;1.00;-;1.00;-;1.00;-;-;-;-
Яо Жан Шарль Оливье;СКА-Хабаровск;-;10;АП П;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;-;-;-;2.00;50 %;1.00;0 %;-;-;-;-;-;-;-;-;-;-;-;-;3.00;-;-;-;-;-;4.00;25 %;-;-;4.00;25 %;-;-;2.00;50 %;-;-;-;-;1.00;-;1;-;-;1.00;7.00;3.00;43 %;-;-;-;-;-;-;-;-;0.04;1.13;-1.09;-;-;1.00;-;-;-;-;-;-;-;1.00;-;1.00;-;1.00;-;-
Руслан Червяков;Торпедо Москва;180;10;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;75 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;1.00;2.00;-;1.00;5.00;20 %;1.00;100 %;4.00;0 %;2.00;50 %;1.00;0 %;1.00;0 %;-;-;1.00;1.00;1;-;-;1.00;13.00;7.00;54 %;-;-;-;-;-;-;-;-;0.50;0.25;0.25;-;-;3.00;-;-;-;-;-;-;-;1.00;1.00;-;1.00;-;-;-
Данила Емельянов;Нефтехимик Нижнекамск;-;9;ЗП ПЦ;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;1.00;1.00;0.03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;2.00;50 %;2.00;50 %;-;-;-;-;-;-;-;-;1.00;100 %;-;-;1;-;-;1.00;3.00;2.00;67 %;100 %;-;-;-;-;0.03;-;0.00;0.03;0.23;-0.20;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;1.00
