Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Кирилл Колесниченко;Ленинградец;195;94;АП П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;1.00;0.03;21.00;57 %;1.00;0 %;1.00;100 %;5.00;60 %;-;-;-;-;4.00;75 %;7.00;43 %;6.00;1.00;5.00;1.00;1.00;1.00;21.00;33 %;5.00;0 %;16.00;44 %;7.00;29 %;2.00;100 %;1.00;100 %;2.00;0 %;1.00;3.00;1;1.00;-;-;53.00;25.00;47 %;100 %;-;-;-;-;0.03;-;0.00;0.64;0.61;0.03;0.03;0.03;12.00;-;1.00;3.00;-;-;3.00;3.00;7.00;-;7.00;2.00;2.00;1.00;-
Дмитрий Коробов;Черноморец;216;94;ЗП Ц;-;-;-;-;-;-;4.00;3.00;-;-;-;-;-;-;-;-;39.00;90 %;-;-;-;-;4.00;100 %;1.00;100 %;-;-;6.00;100 %;-;-;6.00;3.00;1.00;3.00;1.00;-;16.00;50 %;11.00;45 %;5.00;60 %;6.00;83 %;1.00;0 %;-;-;5.00;20 %;5.00;6.00;1;1.00;-;-;67.00;54.00;81 %;-;-;-;-;0.01;-;-;-;0.61;0.64;-0.03;-;-;35.00;-;-;4.00;1.00;-;6.00;-;8.00;5.00;3.00;5.00;-;-;1.00
Олег Красильниченко;Черноморец;221;94;ЗП Л;-;-;-;-;-;-;2.00;-;-;-;-;-;-;1.00;-;0.02;52.00;69 %;-;-;3.00;0 %;12.00;58 %;-;-;-;-;11.00;55 %;8.00;25 %;10.00;1.00;-;4.00;1.00;2.00;12.00;67 %;9.00;67 %;3.00;67 %;3.00;100 %;2.00;50 %;1.00;100 %;1.00;0 %;3.00;11.00;1;1.00;-;-;81.00;60.00;74 %;0 %;1.00;-;-;0.01;0.02;-;0.00;0.61;0.64;-0.03;0.03;0.03;36.00;-;-;7.00;-;-;6.00;2.00;8.00;6.00;2.00;3.00;1.00;1.00;-
Руслан Куль;КамАЗ Набережные Челны;180;94;ЗП ЛЦ;-;-;-;-;-;-;4.00;1.00;-;-;1.00;-;-;1.00;-;0.02;35.00;86 %;-;-;-;-;9.00;56 %;-;-;-;-;2.00;50 %;3.00;33 %;6.00;1.00;1.00;5.00;1.00;1.00;16.00;44 %;9.00;33 %;7.00;57 %;4.00;75 %;-;-;-;-;2.00;50 %;4.00;4.00;1;1.00;-;-;63.00;47.00;75 %;0 %;1.00;-;-;0.02;0.02;-;0.00;0.58;0.95;-0.37;0.14;0.07;30.00;-;-;5.00;-;-;1.00;1.00;7.00;3.00;4.00;3.00;-;-;1.00
Никола Кумбурович;Черноморец;227;94;З Ц;-;-;-;-;-;-;5.00;-;-;-;-;-;-;-;-;-;36.00;86 %;-;-;-;-;9.00;89 %;1.00;100 %;-;-;1.00;100 %;-;-;4.00;-;-;12.00;-;-;17.00;59 %;13.00;69 %;4.00;25 %;7.00;57 %;-;-;-;-;2.00;100 %;9.00;12.00;1;1.00;-;-;76.00;64.00;84 %;-;-;-;-;-;-;-;-;0.61;0.64;-0.03;0.09;0.09;31.00;-;-;8.00;1.00;-;1.00;-;10.00;9.00;1.00;4.00;-;-;2.00
Егор Прошкин;ФК Волгарь;193;94;З ЛЦ;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;72.00;85 %;-;-;-;-;20.00;60 %;8.00;38 %;1.00;0 %;12.00;42 %;2.00;50 %;5.00;2.00;-;8.00;-;4.00;9.00;44 %;8.00;50 %;1.00;0 %;5.00;60 %;1.00;0 %;-;-;1.00;0 %;7.00;12.00;1;1.00;-;-;107.00;91.00;85 %;-;-;-;-;0.09;-;-;-;0.95;0.58;0.37;0.11;0.11;61.00;-;-;12.00;3.00;-;5.00;1.00;4.00;4.00;-;3.00;-;-;-
Савелий Ратников;КамАЗ Набережные Челны;170;94;З ЛЦ;-;-;-;-;-;-;3.00;-;1.00;1.00;-;-;-;-;-;-;51.00;90 %;-;-;1.00;0 %;8.00;75 %;1.00;100 %;-;-;3.00;67 %;1.00;0 %;2.00;1.00;-;4.00;-;2.00;16.00;44 %;16.00;44 %;-;-;9.00;44 %;-;-;-;-;2.00;50 %;6.00;2.00;1;1.00;-;-;77.00;63.00;82 %;-;-;-;-;-;-;-;-;0.58;0.95;-0.37;0.20;0.10;46.00;-;-;6.00;1.00;-;2.00;-;7.00;7.00;-;4.00;-;-;1.00
Владислав Руденко;Черноморец;180;94;Ф ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;2.00;-;0.05;28.00;43 %;-;-;1.00;100 %;4.00;25 %;-;-;-;-;2.00;0 %;2.00;50 %;15.00;3.00;3.00;1.00;1.00;1.00;29.00;41 %;5.00;40 %;24.00;42 %;18.00;44 %;1.00;100 %;-;-;3.00;67 %;3.00;3.00;1;1.00;-;-;70.00;32.00;46 %;0 %;2.00;-;-;0.42;0.03;-;0.00;0.61;0.64;-0.03;-;-;12.00;-;1.00;1.00;-;-;-;1.00;12.00;2.00;10.00;8.00;1.00;-;2.00
Владислав Шепелев;Ленинградец;187;94;ЗП ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;70.00;73 %;-;-;2.00;0 %;19.00;63 %;2.00;100 %;-;-;6.00;33 %;2.00;50 %;9.00;3.00;-;10.00;3.00;2.00;16.00;56 %;12.00;58 %;4.00;50 %;4.00;0 %;2.00;50 %;-;-;4.00;100 %;7.00;20.00;1;1.00;-;-;116.00;90.00;78 %;-;-;-;-;0.07;-;-;-;0.64;0.61;0.03;-;-;51.00;-;-;12.00;2.00;-;2.00;1.00;9.00;7.00;2.00;-;1.00;-;4.00
Эдуард Суханов;Ленинградец;216;94;ЗП ПЦ;-;-;-;-;-;-;3.00;-;-;-;-;-;-;1.00;-;0.09;45.00;78 %;-;-;-;-;11.00;45 %;6.00;67 %;-;-;11.00;64 %;3.00;33 %;6.00;1.00;-;12.00;4.00;1.00;18.00;67 %;14.00;79 %;4.00;25 %;10.00;60 %;-;-;-;-;5.00;80 %;8.00;16.00;1;1.00;-;-;90.00;73.00;81 %;0 %;-;1.00;-;-;0.09;-;0.00;0.64;0.61;0.03;-;-;35.00;-;-;5.00;4.00;-;7.00;1.00;12.00;11.00;1.00;6.00;-;-;4.00
Денис Ткачук;ФК Волгарь;220;94;ЗП Л;-;-;-;-;-;-;-;2.00;-;-;-;-;-;1.00;-;0.03;49.00;76 %;-;-;3.00;33 %;5.00;60 %;2.00;0 %;2.00;0 %;5.00;60 %;10.00;70 %;6.00;1.00;-;6.00;2.00;-;15.00;60 %;8.00;63 %;7.00;57 %;5.00;60 %;3.00;67 %;1.00;0 %;1.00;100 %;5.00;7.00;1;1.00;-;-;77.00;58.00;75 %;0 %;-;1.00;-;0.09;0.03;-;0.00;0.95;0.58;0.37;-;-;37.00;-;1.00;3.00;-;-;3.00;7.00;9.00;5.00;4.00;3.00;2.00;-;1.00
Андрей Яковлев;Ленинградец;172;94;ЗЛ;-;-;-;-;-;-;2.00;-;1.00;2.00;-;-;-;-;-;-;60.00;73 %;-;-;5.00;40 %;12.00;33 %;3.00;33 %;-;-;7.00;14 %;6.00;50 %;10.00;1.00;1.00;4.00;-;5.00;13.00;31 %;6.00;33 %;7.00;29 %;3.00;33 %;4.00;0 %;4.00;0 %;1.00;100 %;2.00;17.00;1;1.00;-;-;98.00;72.00;73 %;-;-;-;-;0.12;-;-;-;0.64;0.61;0.03;0.02;0.02;44.00;-;2.00;4.00;1.00;-;1.00;3.00;4.00;2.00;2.00;1.00;-;-;1.00
Илья Зуев;ФК Волгарь;214;94;З ПЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;1.00;-;0.05;51.00;82 %;-;-;1.00;0 %;19.00;68 %;8.00;50 %;1.00;0 %;9.00;78 %;2.00;0 %;5.00;-;1.00;5.00;1.00;-;10.00;70 %;10.00;70 %;-;-;4.00;75 %;-;-;-;-;3.00;33 %;3.00;4.00;1;1.00;-;-;70.00;56.00;80 %;0 %;1.00;-;-;-;0.05;-;0.00;0.95;0.58;0.37;0.04;0.04;42.00;-;-;13.00;4.00;-;7.00;-;7.00;7.00;-;3.00;-;-;1.00
Алексей Бердников;Нефтехимик Нижнекамск;236;93;З П;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;-;58.00;74 %;1.00;100 %;4.00;25 %;11.00;36 %;2.00;0 %;-;-;6.00;50 %;8.00;38 %;8.00;3.00;-;9.00;-;-;12.00;67 %;9.00;56 %;3.00;100 %;4.00;75 %;1.00;100 %;1.00;100 %;3.00;33 %;7.00;11.00;1;1.00;-;-;88.00;69.00;78 %;-;-;-;-;0.23;-;-;-;1.38;0.52;0.86;0.04;0.02;43.00;1.00;1.00;4.00;-;-;3.00;3.00;8.00;5.00;3.00;3.00;1.00;1.00;1.00
Роман Денисов;Нефтехимик Нижнекамск;221;93;ЗП ЛЦ;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;1.00;-;0.01;45.00;76 %;-;-;-;-;14.00;57 %;2.00;50 %;1.00;0 %;8.00;63 %;3.00;0 %;6.00;3.00;-;5.00;-;-;17.00;76 %;9.00;78 %;8.00;75 %;6.00;67 %;-;-;-;-;4.00;100 %;7.00;4.00;1;1.00;-;-;74.00;58.00;78 %;0 %;-;1.00;-;-;0.01;-;0.00;1.38;0.52;0.86;-;-;34.00;-;-;8.00;1.00;-;5.00;-;13.00;7.00;6.00;4.00;-;-;4.00
Данила Емельянов;Нефтехимик Нижнекамск;203;93;АП П;-;-;1.00;-;0 %;1.00;-;2.00;-;-;-;-;-;1.00;-;0.15;35.00;69 %;-;-;-;-;7.00;57 %;2.00;50 %;-;-;4.00;0 %;8.00;63 %;9.00;2.00;-;7.00;1.00;-;18.00;61 %;8.00;75 %;10.00;50 %;2.00;0 %;2.00;50 %;1.00;0 %;3.00;67 %;9.00;5.00;1;1.00;-;-;68.00;49.00;72 %;0 %;1.00;-;-;0.39;0.15;-;0.00;1.38;0.52;0.86;-;-;24.00;-;-;4.00;1.00;-;-;5.00;11.00;6.00;5.00;-;1.00;-;2.00
Олег Кожемякин;СКА-Хабаровск;193;93;З ПЦ;-;-;-;-;-;-;2.00;-;1.00;1.00;-;-;-;-;-;-;100.00;90 %;-;-;1.00;100 %;24.00;67 %;3.00;100 %;-;-;16.00;69 %;1.00;100 %;2.00;-;-;10.00;-;9.00;14.00;71 %;12.00;75 %;2.00;50 %;8.00;88 %;1.00;0 %;1.00;0 %;2.00;50 %;8.00;9.00;1;1.00;-;-;140.00;126.00;90 %;-;-;-;-;-;-;-;-;0.52;1.38;-0.86;0.25;0.25;90.00;-;1.00;16.00;3.00;-;11.00;1.00;10.00;9.00;1.00;7.00;-;-;1.00
Магомед Мусалов;СКА-Хабаровск;197;93;ЗЛ;-;-;1.00;-;0 %;-;3.00;1.00;-;-;1.00;-;-;1.00;-;0.31;45.00;76 %;-;-;1.00;0 %;5.00;60 %;3.00;0 %;-;-;5.00;40 %;3.00;33 %;10.00;-;1.00;4.00;3.00;1.00;16.00;50 %;9.00;56 %;7.00;43 %;6.00;50 %;3.00;33 %;2.00;0 %;1.00;0 %;3.00;6.00;1;1.00;-;-;73.00;52.00;71 %;0 %;1.00;-;-;-;0.31;-;0.00;0.52;1.38;-0.86;-;-;34.00;-;-;3.00;-;-;2.00;1.00;8.00;5.00;3.00;3.00;1.00;-;-
Илья Петров;СКА-Хабаровск;188;93;ЗП ПЦ;-;-;-;-;-;-;-;-;-;2.00;-;-;-;1.00;1.00;0.01;64.00;84 %;-;-;-;-;17.00;59 %;3.00;33 %;-;-;9.00;78 %;4.00;25 %;10.00;-;2.00;8.00;3.00;2.00;14.00;57 %;7.00;71 %;7.00;43 %;3.00;67 %;-;-;-;-;2.00;50 %;7.00;11.00;1;1.00;-;-;101.00;83.00;82 %;100 %;-;-;-;0.05;0.01;-;0.00;0.52;1.38;-0.86;-;-;54.00;-;-;10.00;1.00;-;7.00;1.00;8.00;5.00;3.00;2.00;-;-;1.00
Николай Покидышев;СКА-Хабаровск;183;93;З ЛЦ;-;-;-;-;-;-;-;2.00;3.00;4.00;-;-;-;2.00;-;0.03;92.00;93 %;-;-;-;-;13.00;85 %;2.00;50 %;1.00;0 %;10.00;90 %;1.00;0 %;5.00;2.00;-;13.00;3.00;3.00;25.00;60 %;19.00;63 %;6.00;50 %;14.00;64 %;-;-;-;-;2.00;50 %;10.00;11.00;1;1.00;-;-;143.00;125.00;87 %;0 %;2.00;-;-;-;0.01;-;0.00;0.52;1.38;-0.86;0.53;0.27;86.00;-;-;11.00;1.00;-;9.00;-;15.00;12.00;3.00;9.00;-;-;1.00
Максим Шоркин;Нефтехимик Нижнекамск;231;93;З ПЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;-;0.39;39.00;79 %;-;-;-;-;12.00;67 %;7.00;43 %;1.00;0 %;11.00;73 %;-;-;3.00;-;-;8.00;-;-;12.00;83 %;6.00;100 %;6.00;67 %;7.00;71 %;-;-;-;-;1.00;100 %;8.00;7.00;1;1.00;-;-;67.00;56.00;84 %;0 %;1.00;-;-;-;0.39;-;0.00;1.38;0.52;0.86;0.04;0.04;31.00;-;-;8.00;3.00;-;8.00;-;10.00;6.00;4.00;5.00;-;-;1.00
Артем Симонян;СКА-Хабаровск;173;93;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;0.03;35.00;63 %;-;-;4.00;25 %;6.00;17 %;1.00;100 %;-;-;3.00;67 %;7.00;43 %;9.00;-;1.00;1.00;-;1.00;17.00;24 %;7.00;14 %;10.00;30 %;5.00;40 %;4.00;0 %;2.00;0 %;3.00;33 %;7.00;8.00;1;1.00;-;-;71.00;42.00;59 %;0 %;2.00;-;-;0.05;0.01;-;0.00;0.52;1.38;-0.86;-;-;22.00;-;1.00;1.00;1.00;-;2.00;3.00;4.00;1.00;3.00;2.00;-;-;1.00
Марат Ситдиков;Нефтехимик Нижнекамск;249;93;ЗЛ;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;53.00;70 %;1.00;100 %;1.00;100 %;14.00;57 %;5.00;40 %;1.00;100 %;10.00;60 %;5.00;80 %;8.00;2.00;-;5.00;1.00;1.00;11.00;82 %;8.00;88 %;3.00;67 %;1.00;0 %;1.00;100 %;1.00;100 %;4.00;75 %;8.00;7.00;1;1.00;-;-;81.00;63.00;78 %;-;-;-;-;-;-;-;-;1.38;0.52;0.86;-;-;37.00;1.00;1.00;8.00;2.00;1.00;6.00;4.00;9.00;7.00;2.00;-;1.00;1.00;3.00
Богдан Зорин;Нефтехимик Нижнекамск;213;93;З ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;40.00;73 %;-;-;-;-;6.00;67 %;-;-;-;-;3.00;100 %;-;-;4.00;2.00;1.00;9.00;-;-;18.00;67 %;15.00;73 %;3.00;33 %;7.00;57 %;1.00;100 %;-;-;4.00;100 %;14.00;3.00;1;1.00;-;-;77.00;59.00;77 %;-;-;-;-;-;-;-;-;1.38;0.52;0.86;0.01;0.01;29.00;-;-;4.00;-;-;3.00;-;12.00;11.00;1.00;4.00;1.00;-;4.00
Давид Кокоев;Нефтехимик Нижнекамск;224;90;АП Ц;1.00;-;3.00;1.00;33 %;-;2.00;2.00;-;-;-;-;-;2.00;2.00;0.32;23.00;70 %;-;-;-;-;6.00;50 %;-;-;-;-;5.00;80 %;2.00;50 %;13.00;4.00;3.00;2.00;1.00;1.00;21.00;29 %;10.00;30 %;11.00;27 %;6.00;17 %;-;-;-;-;2.00;50 %;3.00;6.00;1;1.00;1.00;-;58.00;33.00;57 %;100 %;-;-;-;-;0.16;0.32;3.12;1.1;0.52;0.49;-;-;16.00;-;-;3.00;-;-;4.00;1.00;6.00;3.00;3.00;1.00;-;-;1.00
Равиль Нетфуллин;Химки;224;89;ЗП ЛЦ;-;-;1.00;-;0 %;1.00;1.00;1.00;-;-;-;-;-;5.00;2.00;0.18;31.00;74 %;1.00;0 %;2.00;0 %;11.00;64 %;1.00;100 %;-;-;6.00;83 %;2.00;0 %;5.00;-;-;2.00;1.00;-;14.00;57 %;6.00;67 %;8.00;50 %;3.00;67 %;2.00;0 %;2.00;0 %;4.00;75 %;8.00;6.00;1;1.00;1.00;-;64.00;47.00;73 %;40 %;1.00;2.00;-;0.03;0.04;-;0.00;1.42;0.60;0.82;0.02;0.02;23.00;-;-;7.00;1.00;-;5.00;-;8.00;4.00;4.00;2.00;-;-;3.00
Вячеслав Подберёзкин;СКА-Хабаровск;168;88;ЗП ЛЦ;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;-;-;-;84.00;77 %;-;-;-;-;29.00;62 %;5.00;40 %;-;-;20.00;60 %;3.00;33 %;11.00;2.00;-;4.00;1.00;4.00;15.00;40 %;11.00;36 %;4.00;50 %;4.00;25 %;1.00;0 %;-;-;4.00;50 %;10.00;2.00;1;1.00;1.00;-;115.00;87.00;76 %;-;-;-;-;0.01;-;-;-;0.48;1.1;-0.53;-;-;65.00;-;-;18.00;2.00;-;12.00;1.00;6.00;4.00;2.00;1.00;-;-;2.00
Ишхан Гелоян;Арсенал Тула;233;87;АП Л;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;1.00;0.05;41.00;80 %;1.00;100 %;3.00;0 %;5.00;100 %;-;-;-;-;3.00;100 %;5.00;40 %;3.00;1.00;-;1.00;1.00;3.00;14.00;50 %;2.00;0 %;12.00;58 %;2.00;50 %;7.00;57 %;5.00;60 %;2.00;0 %;5.00;5.00;1;1.00;1.00;-;69.00;54.00;78 %;100 %;-;-;-;2.16;0.05;-;0.00;2.98;0.11;2.87;-;-;33.00;1.00;-;5.00;-;-;3.00;2.00;7.00;-;7.00;1.00;4.00;3.00;-
Владислав Левин;Арсенал Тула;252;87;П ПЦ;-;-;-;-;-;1.00;-;1.00;-;-;1.00;-;1.00;1.00;-;0.45;69.00;87 %;-;-;2.00;50 %;13.00;85 %;1.00;100 %;-;-;1.00;100 %;3.00;67 %;6.00;-;-;5.00;3.00;-;8.00;88 %;4.00;100 %;4.00;75 %;2.00;100 %;3.00;100 %;1.00;100 %;1.00;100 %;5.00;9.00;1;1.00;1.00;-;92.00;81.00;88 %;0 %;-;-;1.00;0.04;0.45;-;0.00;2.98;0.11;2.87;-;-;60.00;-;1.00;11.00;1.00;-;1.00;2.00;7.00;4.00;3.00;2.00;3.00;1.00;1.00
Михаил Маркин;Ленинградец;186;86;Ф Ц;-;-;1.00;-;0 %;1.00;-;5.00;-;-;-;-;3.00;2.00;2.00;0.19;15.00;80 %;-;-;-;-;3.00;100 %;-;-;-;-;-;-;1.00;100 %;8.00;-;2.00;-;-;2.00;22.00;41 %;2.00;50 %;20.00;40 %;11.00;36 %;1.00;0 %;1.00;0 %;-;-;-;2.00;1;-;-;1.00;45.00;27.00;60 %;100 %;-;-;-;-;0.10;-;0.00;0.64;0.61;0.03;-;-;12.00;-;-;3.00;-;-;-;1.00;9.00;1.00;8.00;4.00;-;-;-
Ильнур Бадртдинов;КамАЗ Набережные Челны;196;84;ЗП П;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;20.00;75 %;-;-;1.00;100 %;4.00;50 %;1.00;0 %;-;-;2.00;50 %;4.00;75 %;6.00;-;1.00;1.00;-;1.00;10.00;40 %;2.00;0 %;8.00;50 %;2.00;0 %;3.00;33 %;3.00;33 %;1.00;0 %;3.00;2.00;1;1.00;1.00;-;37.00;25.00;68 %;-;-;-;-;0.03;-;-;-;0.42;0.77;-0.35;-;-;15.00;-;1.00;2.00;-;-;1.00;3.00;4.00;-;4.00;-;1.00;1.00;-
Дмитрий Лесников;ФК Волгарь;222;84;Ф ЛЦ;1.00;-;1.00;1.00;100 %;-;-;4.00;-;-;-;-;-;2.00;1.00;0.15;16.00;69 %;-;-;1.00;0 %;4.00;75 %;2.00;0 %;-;-;2.00;50 %;1.00;0 %;8.00;-;1.00;3.00;1.00;1.00;22.00;55 %;7.00;43 %;15.00;60 %;8.00;38 %;1.00;0 %;1.00;0 %;1.00;100 %;3.00;-;1;1.00;1.00;-;45.00;28.00;62 %;50 %;-;1.00;-;-;0.07;0.15;6.67;0.77;0.42;0.35;-;-;11.00;-;-;3.00;-;-;1.00;-;12.00;3.00;9.00;3.00;-;-;1.00
Данил Полубояринов;ФК Волгарь;220;84;П ЛЦ;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;-;-;-;33.00;79 %;-;-;-;-;4.00;50 %;-;-;-;-;5.00;60 %;2.00;0 %;5.00;2.00;2.00;3.00;1.00;-;16.00;50 %;8.00;50 %;8.00;50 %;5.00;20 %;2.00;100 %;2.00;100 %;3.00;67 %;4.00;3.00;1;1.00;1.00;-;58.00;41.00;71 %;-;-;-;-;-;-;-;-;0.77;0.42;0.35;-;-;26.00;-;-;2.00;-;-;3.00;-;8.00;4.00;4.00;1.00;2.00;2.00;2.00
Алан Хабалов;Алания Владикавказ;226;83;З П;-;-;-;-;-;1.00;1.00;2.00;-;-;-;-;-;1.00;1.00;0.01;56.00;79 %;1.00;0 %;1.00;100 %;9.00;33 %;3.00;33 %;-;-;6.00;33 %;5.00;80 %;10.00;1.00;1.00;4.00;3.00;-;14.00;50 %;6.00;67 %;8.00;38 %;2.00;50 %;5.00;40 %;3.00;33 %;2.00;50 %;4.00;5.00;1;1.00;1.00;-;81.00;61.00;75 %;100 %;-;-;-;0.33;0.01;-;0.00;0.60;1.39;-0.79;0.03;0.03;44.00;-;1.00;3.00;1.00;-;2.00;4.00;7.00;4.00;3.00;1.00;2.00;1.00;1.00
Руслан Хагур;Черноморец;218;82;ЗП П;-;-;-;-;-;-;-;3.00;-;1.00;-;-;-;-;-;-;51.00;80 %;-;-;1.00;100 %;5.00;60 %;2.00;100 %;-;-;5.00;60 %;3.00;67 %;4.00;1.00;-;3.00;2.00;5.00;7.00;100 %;6.00;100 %;1.00;100 %;3.00;100 %;-;-;-;-;3.00;100 %;3.00;9.00;1;1.00;1.00;-;76.00;66.00;87 %;-;-;-;-;0.03;-;-;-;0.56;0.39;0.17;-;-;41.00;-;1.00;3.00;2.00;-;3.00;2.00;7.00;6.00;1.00;3.00;-;-;3.00
Егор Иванов;Енисей Красноярск;216;81;П Л;1.00;-;1.00;1.00;100 %;-;-;2.00;-;-;-;-;-;2.00;1.00;0.78;59.00;80 %;1.00;0 %;-;-;18.00;72 %;-;-;-;-;10.00;70 %;4.00;50 %;5.00;1.00;1.00;5.00;2.00;1.00;9.00;44 %;3.00;33 %;6.00;50 %;3.00;0 %;-;-;-;-;-;-;7.00;6.00;1;1.00;1.00;-;85.00;66.00;78 %;50 %;1.00;-;-;0.21;0.39;0.78;1.28;1.46;0.53;0.93;0.10;0.10;47.00;-;-;13.00;-;-;7.00;2.00;4.00;1.00;3.00;-;-;-;-
Виталий Стежко;Енисей Красноярск;213;81;З ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;45.00;82 %;-;-;-;-;11.00;55 %;1.00;100 %;-;-;6.00;33 %;1.00;0 %;6.00;3.00;-;10.00;1.00;-;18.00;72 %;15.00;67 %;3.00;100 %;8.00;63 %;-;-;-;-;1.00;0 %;8.00;6.00;1;1.00;1.00;-;80.00;67.00;84 %;-;-;-;-;-;-;-;-;1.46;0.53;0.93;0.13;0.13;37.00;-;-;6.00;1.00;-;2.00;-;13.00;10.00;3.00;5.00;-;-;-
Жозе Ерды Рейна Санчез;Торпедо Москва;253;81;П Л;-;-;1.00;-;0 %;3.00;1.00;3.00;-;-;1.00;-;-;2.00;1.00;0.11;35.00;63 %;2.00;100 %;2.00;0 %;4.00;75 %;3.00;33 %;-;-;3.00;67 %;6.00;83 %;11.00;1.00;2.00;1.00;1.00;2.00;22.00;68 %;6.00;67 %;16.00;69 %;-;-;12.00;75 %;7.00;57 %;5.00;80 %;1.00;7.00;1;1.00;1.00;-;71.00;48.00;68 %;50 %;1.00;-;-;0.21;0.06;-;0.00;0.47;1.60;-1.13;-;-;22.00;2.00;-;3.00;1.00;-;2.00;5.00;15.00;4.00;11.00;-;9.00;4.00;4.00
Бутта Магомедов;Химки;206;80;АП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1.00;0.24;35.00;74 %;1.00;0 %;1.00;0 %;4.00;50 %;1.00;0 %;-;-;4.00;75 %;5.00;80 %;4.00;1.00;2.00;3.00;1.00;-;13.00;46 %;5.00;60 %;8.00;38 %;5.00;20 %;-;-;-;-;3.00;100 %;4.00;4.00;1;1.00;1.00;-;60.00;41.00;68 %;50 %;-;1.00;-;0.06;0.12;-;0.00;1.37;0.60;0.77;-;-;26.00;-;-;2.00;-;-;3.00;4.00;6.00;3.00;3.00;1.00;-;-;3.00
Александр Руденко;Химки;233;80;Ф Ц;1.00;-;2.00;1.00;50 %;1.00;-;1.00;-;-;-;-;-;2.00;2.00;0.40;18.00;94 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;2.00;100 %;9.00;1.00;-;-;-;2.00;18.00;22 %;3.00;0 %;15.00;27 %;6.00;17 %;-;-;-;-;1.00;0 %;1.00;2.00;1;1.00;1.00;-;43.00;28.00;65 %;100 %;-;-;-;0.41;0.20;0.40;2.50;1.37;0.60;0.77;-;-;17.00;-;-;1.00;-;-;-;2.00;4.00;-;4.00;1.00;-;-;-
Азамат Засеев;Алания Владикавказ;178;80;ЗП Ц;-;-;-;-;-;-;1.00;1.00;1.00;1.00;1.00;-;-;-;-;-;39.00;69 %;1.00;0 %;1.00;0 %;6.00;17 %;1.00;0 %;-;-;5.00;40 %;1.00;0 %;6.00;1.00;-;5.00;1.00;-;24.00;46 %;13.00;54 %;11.00;36 %;7.00;43 %;3.00;0 %;-;-;4.00;100 %;12.00;6.00;1;1.00;1.00;-;81.00;56.00;69 %;-;-;-;-;-;-;-;-;0.60;1.37;-0.77;0.10;0.03;27.00;-;-;1.00;-;-;2.00;-;11.00;7.00;4.00;3.00;-;-;4.00
