Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Максим Караев;Сокол Саратов;191;32;ЗП Л;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;12.00;83 %;1.00;100 %;-;-;3.00;33 %;-;-;-;-;2.00;0 %;-;-;3.00;-;1.00;-;-;-;9.00;56 %;3.00;67 %;6.00;50 %;3.00;100 %;-;-;-;-;2.00;50 %;-;-;1;-;-;1.00;22.00;15.00;68 %;-;-;-;-;0.28;-;-;-;0.69;0.26;0.43;-;-;10.00;1.00;-;1.00;-;-;-;-;5.00;2.00;3.00;3.00;-;-;1.00
Антон Орлов;Енисей Красноярск;199;32;АП Ц;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;2.00;1.00;0.06;13.00;54 %;-;-;-;-;1.00;0 %;-;-;-;-;2.00;50 %;2.00;0 %;9.00;-;-;2.00;1.00;1.00;10.00;20 %;2.00;50 %;8.00;13 %;1.00;0 %;4.00;25 %;3.00;33 %;1.00;100 %;1.00;3.00;1;-;-;1.00;30.00;15.00;50 %;50 %;-;1.00;-;0.08;0.03;-;0.00;0.92;0.34;0.58;-;-;7.00;-;-;-;-;-;1.00;-;2.00;1.00;1.00;-;1.00;1.00;1.00
Никита Раздорских;Енисей Красноярск;181;32;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.27;11.00;73 %;-;-;-;-;3.00;33 %;-;-;-;-;2.00;50 %;-;-;3.00;1.00;-;1.00;1.00;-;6.00;50 %;5.00;60 %;1.00;0 %;1.00;100 %;-;-;-;-;2.00;100 %;2.00;2.00;1;-;-;1.00;22.00;15.00;68 %;0 %;1.00;-;-;-;0.27;-;0.00;0.92;0.34;0.58;-;-;8.00;-;-;1.00;-;-;1.00;-;3.00;3.00;-;1.00;-;-;2.00
Александр Безчаснюк;Родина Москва;199;30;З П;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;-;8.00;75 %;-;-;1.00;100 %;2.00;50 %;1.00;100 %;-;-;-;-;1.00;100 %;2.00;2.00;-;1.00;-;-;3.00;0 %;2.00;0 %;1.00;0 %;-;-;1.00;0 %;-;-;1.00;0 %;3.00;2.00;1;-;-;1.00;16.00;11.00;69 %;-;-;-;-;0.19;-;-;-;0.19;0.70;-0.51;-;-;6.00;-;1.00;1.00;1.00;-;-;1.00;-;-;-;-;-;-;-
Константин Шильцов;Родина Москва;165;30;Ф ЛЦ;-;-;-;-;-;-;-;-;1.00;1.00;-;-;1.00;-;-;-;8.00;75 %;1.00;0 %;-;-;2.00;50 %;-;-;-;-;2.00;50 %;-;-;2.00;1.00;-;-;-;-;2.00;0 %;2.00;0 %;-;-;-;-;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;12.00;8.00;67 %;-;-;-;-;-;-;-;-;0.19;0.70;-0.51;-;-;6.00;-;-;1.00;-;-;1.00;-;-;-;-;-;-;-;-
Илья Садыгов;Химки;160;29;Ф ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;4.00;25 %;1.00;0 %;3.00;33 %;-;-;-;-;-;-;1.00;0 %;-;1.00;1;-;-;1.00;6.00;3.00;50 %;-;-;-;-;0.05;-;-;-;0.35;1.49;-1.14;-;-;1.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Михаил Яковлев;Арсенал Тула;220;28;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.08;16.00;88 %;-;-;-;-;3.00;67 %;-;-;-;-;4.00;75 %;-;-;1.00;-;1.00;3.00;-;4.00;11.00;55 %;8.00;63 %;3.00;33 %;4.00;75 %;-;-;-;-;3.00;67 %;1.00;4.00;1;-;-;1.00;38.00;29.00;76 %;0 %;1.00;-;-;0.15;0.08;-;0.00;0.26;-;0.26;-;-;14.00;-;-;2.00;-;-;3.00;-;6.00;5.00;1.00;3.00;-;-;2.00
Тимур Жамалетдинов;ФК Волгарь;169;28;Ф ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.06;13.00;46 %;-;-;-;-;3.00;33 %;-;-;-;-;2.00;0 %;-;-;8.00;1.00;1.00;-;-;1.00;8.00;25 %;1.00;0 %;7.00;29 %;3.00;33 %;2.00;50 %;1.00;0 %;1.00;0 %;1.00;-;1;-;-;1.00;25.00;10.00;40 %;0 %;-;1.00;-;-;0.06;-;0.00;0.22;0.44;-0.22;-;-;6.00;-;-;1.00;-;-;-;-;2.00;-;2.00;1.00;1.00;-;-
Боян Димоски;ФК Акрон Тольятти;178;27;П Л;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;10.00;90 %;-;-;1.00;100 %;1.00;0 %;-;-;-;-;-;-;-;-;2.00;1.00;-;1.00;-;-;4.00;50 %;3.00;33 %;1.00;100 %;-;-;-;-;-;-;2.00;50 %;2.00;3.00;1;-;-;1.00;20.00;17.00;85 %;-;-;-;-;-;-;-;-;-;0.90;-0.90;-;-;9.00;-;1.00;-;-;-;-;-;2.00;1.00;1.00;-;-;-;1.00
Лев Скворцов;Химки;182;27;П П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;9.00;56 %;-;-;-;-;3.00;67 %;1.00;100 %;-;-;2.00;100 %;1.00;0 %;2.00;-;-;2.00;-;-;4.00;50 %;-;-;4.00;50 %;1.00;100 %;-;-;-;-;-;-;2.00;3.00;1;-;-;1.00;18.00;12.00;67 %;-;-;-;-;-;-;-;-;0.35;1.49;-1.14;-;-;5.00;-;-;2.00;1.00;-;2.00;-;2.00;-;2.00;1.00;-;-;-
Евгений Болотов;Тюмень;227;26;ЗП ПЦ;1.00;-;1.00;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;0.31;8.00;75 %;-;-;-;-;2.00;50 %;1.00;0 %;-;-;1.00;0 %;1.00;0 %;1.00;-;-;1.00;1.00;-;3.00;33 %;-;-;3.00;33 %;2.00;50 %;-;-;-;-;-;-;-;6.00;1;-;-;1.00;18.00;14.00;78 %;100 %;-;-;-;-;0.31;0.31;3.23;0.70;0.19;0.51;-;-;6.00;-;-;1.00;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Вагиз Галиулин;Нефтехимик Нижнекамск;184;26;П П;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;0.10;7.00;57 %;-;-;-;-;1.00;100 %;1.00;100 %;-;-;1.00;100 %;1.00;100 %;1.00;-;-;1.00;-;-;3.00;33 %;3.00;33 %;-;-;1.00;0 %;-;-;-;-;1.00;0 %;1.00;3.00;1;-;-;1.00;15.00;10.00;67 %;100 %;-;-;-;-;0.10;-;0.00;0.14;0.17;-0.03;-;-;4.00;-;-;1.00;1.00;-;1.00;1.00;1.00;1.00;-;-;-;-;-
Никита Касаткин;Тюмень;227;26;П Л;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-;1.00;-;0.30;13.00;62 %;1.00;100 %;2.00;50 %;3.00;67 %;-;-;-;-;1.00;100 %;4.00;50 %;1.00;-;1.00;1.00;-;2.00;5.00;40 %;1.00;100 %;4.00;25 %;1.00;0 %;2.00;50 %;1.00;100 %;1.00;100 %;1.00;5.00;1;-;-;1.00;28.00;18.00;64 %;0 %;-;1.00;-;0.31;0.30;-;0.00;0.70;0.19;0.51;-;-;8.00;1.00;1.00;2.00;-;-;1.00;2.00;2.00;1.00;1.00;-;1.00;1.00;1.00
Иван Маркелов;Тюмень;213;26;ЗЛ;-;-;-;-;-;-;-;1.00;-;-;-;-;1.00;-;-;-;22.00;55 %;-;-;3.00;33 %;5.00;40 %;1.00;100 %;-;-;1.00;0 %;8.00;13 %;4.00;-;-;-;-;3.00;4.00;75 %;-;-;4.00;75 %;1.00;100 %;1.00;100 %;1.00;100 %;-;-;1.00;3.00;1;-;-;1.00;33.00;22.00;67 %;-;-;-;-;-;-;-;-;0.70;0.19;0.51;-;-;12.00;-;1.00;2.00;1.00;-;-;1.00;3.00;-;3.00;1.00;1.00;1.00;-
Михаил Гащенков;Шинник;177;25;АП Ц;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;4.00;100 %;-;-;-;-;2.00;100 %;-;-;-;-;2.00;100 %;-;-;1.00;1.00;1.00;-;-;-;5.00;20 %;1.00;0 %;4.00;25 %;1.00;0 %;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;12.00;7.00;58 %;-;-;-;-;-;-;-;-;-;0.26;-0.26;-;-;4.00;-;-;2.00;-;-;2.00;-;1.00;-;1.00;-;-;-;-
Альбек Гонгапшев;СКА-Хабаровск;208;25;Ф Ц;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;2.00;1.00;0.13;8.00;75 %;2.00;50 %;-;-;2.00;50 %;-;-;-;-;-;-;1.00;0 %;2.00;-;-;1.00;1.00;3.00;9.00;67 %;1.00;100 %;8.00;63 %;4.00;50 %;1.00;100 %;-;-;1.00;100 %;1.00;-;1;-;-;1.00;23.00;17.00;74 %;50 %;-;1.00;-;0.40;0.07;-;0.00;1.49;0.35;1.14;-;-;6.00;1.00;-;1.00;-;-;-;-;6.00;1.00;5.00;2.00;1.00;-;1.00
Эдуард Валиахметов;Шинник;192;25;З П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18.00;78 %;-;-;-;-;3.00;33 %;-;-;-;-;1.00;0 %;-;-;4.00;2.00;-;2.00;-;2.00;7.00;43 %;3.00;67 %;4.00;25 %;2.00;0 %;-;-;-;-;1.00;100 %;1.00;5.00;1;-;-;1.00;33.00;25.00;76 %;-;-;-;-;-;-;-;-;-;0.26;-0.26;0.15;0.15;14.00;-;-;1.00;-;-;-;-;3.00;2.00;1.00;-;-;-;1.00
Сергей Ильин;Ленинградец;195;21;АП П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;4.00;25 %;-;-;1.00;0 %;-;-;-;-;-;-;1.00;0 %;1.00;0 %;4.00;1.00;2.00;-;-;1.00;6.00;50 %;1.00;100 %;5.00;40 %;2.00;50 %;1.00;100 %;-;-;-;-;-;1.00;1;-;-;1.00;14.00;6.00;43 %;-;-;-;-;-;-;-;-;0.22;0.08;0.14;-;-;1.00;-;-;-;-;-;-;-;3.00;1.00;2.00;1.00;1.00;-;-
Вячеслав Кротов;Алания Владикавказ;179;21;ЗП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;57 %;-;-;-;-;4.00;100 %;-;-;-;-;1.00;100 %;1.00;100 %;1.00;-;-;1.00;-;1.00;1.00;100 %;1.00;100 %;-;-;-;-;-;-;-;-;-;-;2.00;-;1;-;-;1.00;11.00;8.00;73 %;-;-;-;-;0.33;-;-;-;0.92;0.09;0.83;-;-;4.00;-;-;4.00;-;-;1.00;1.00;1.00;1.00;-;-;-;-;-
Степан Мельников;Алания Владикавказ;196;21;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12.00;92 %;-;-;2.00;100 %;-;-;-;-;-;-;-;-;2.00;100 %;2.00;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;15.00;13.00;87 %;-;-;-;-;0.40;-;-;-;0.92;0.09;0.83;-;-;11.00;-;2.00;-;-;-;-;2.00;-;-;-;-;-;-;-
Марио Чурич;Торпедо Москва;200;20;ЗП Ц;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;1.00;1.00;0.01;3.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;1.00;100 %;2.00;1.00;-;1.00;-;1.00;7.00;57 %;3.00;67 %;4.00;50 %;-;-;2.00;100 %;1.00;100 %;3.00;67 %;-;-;1;-;-;1.00;12.00;9.00;75 %;100 %;-;-;-;-;0.01;-;0.00;0.22;0.51;-0.29;-;-;3.00;-;-;1.00;-;-;-;1.00;4.00;2.00;2.00;-;2.00;1.00;2.00
Георгий Гонгадзе;Торпедо Москва;191;20;Ф ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1.00;0.05;2.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;-;-;1.00;1.00;-;8.00;50 %;1.00;100 %;7.00;43 %;5.00;40 %;2.00;50 %;1.00;100 %;-;-;-;1.00;1;-;-;1.00;13.00;8.00;62 %;50 %;1.00;-;-;-;0.03;-;0.00;0.22;0.51;-0.29;-;-;2.00;-;-;-;-;-;-;-;4.00;1.00;3.00;2.00;1.00;1.00;-
Даниил Шамкин;Торпедо Москва;168;20;Ф ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;57 %;-;-;-;-;2.00;50 %;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;5.00;60 %;4.00;50 %;1.00;100 %;-;-;-;-;-;-;3.00;33 %;-;2.00;1;-;-;1.00;14.00;9.00;64 %;-;-;-;-;0.10;-;-;-;0.22;0.51;-0.29;-;-;4.00;-;-;1.00;-;-;-;-;3.00;2.00;1.00;-;-;-;1.00
Солтмурад Бакаев;Родина Москва;188;19;П П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;50 %;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;2.00;50 %;2.00;-;-;-;-;-;3.00;33 %;2.00;50 %;1.00;0 %;1.00;0 %;1.00;0 %;-;-;1.00;100 %;1.00;1.00;1;-;-;1.00;9.00;5.00;56 %;-;-;-;-;-;-;-;-;0.19;0.31;-0.12;-;-;2.00;-;-;-;-;-;-;1.00;1.00;1.00;-;-;-;-;1.00
Артём Делькин;Черноморец;177;19;Ф Ц;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;2.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;1.00;100 %;1.00;-;-;-;-;-;6.00;17 %;1.00;0 %;5.00;20 %;2.00;0 %;1.00;100 %;1.00;100 %;-;-;-;-;1;-;-;1.00;8.00;3.00;38 %;-;-;-;-;0.17;-;-;-;0.20;0.38;-0.18;-;-;2.00;1.00;-;1.00;-;-;-;1.00;1.00;-;1.00;-;1.00;1.00;-
Дмитрий Лесников;ФК Волгарь;165;19;Ф ЛЦ;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;4.00;75 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;-;1.00;-;-;1.00;4.00;100 %;1.00;100 %;3.00;100 %;2.00;100 %;1.00;100 %;-;-;-;-;1.00;1.00;1;-;-;1.00;12.00;10.00;83 %;-;-;-;-;-;-;-;-;0.06;0.22;-0.16;-;-;3.00;-;-;-;-;-;-;-;4.00;1.00;3.00;2.00;1.00;-;-
Данил Липовой;Нефтехимик Нижнекамск;174;19;Ф ЛЦ;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-;-;6.00;50 %;2.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;1.00;0 %;-;-;2.00;-;-;-;-;1.00;4.00;75 %;-;-;4.00;75 %;2.00;50 %;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;13.00;9.00;69 %;-;-;-;-;-;-;-;-;0.14;0.11;0.03;-;-;3.00;-;-;-;-;-;-;-;3.00;-;3.00;1.00;-;-;-
Зикрулла Магомедов;Черноморец;242;19;ЗП ЛЦ;1.00;-;1.00;1.00;100 %;1.00;-;1.00;-;-;-;-;-;1.00;1.00;0.03;8.00;63 %;1.00;0 %;-;-;1.00;100 %;-;-;-;-;1.00;100 %;1.00;0 %;2.00;-;-;1.00;-;2.00;8.00;75 %;4.00;50 %;4.00;100 %;3.00;33 %;2.00;100 %;1.00;100 %;2.00;100 %;1.00;2.00;1;-;-;1.00;22.00;17.00;77 %;100 %;-;-;-;-;0.03;0.03;33.33;0.20;0.38;-0.18;0.03;0.03;5.00;-;-;1.00;-;-;1.00;-;6.00;2.00;4.00;1.00;2.00;1.00;2.00
Владислав Самко;Родина Москва;188;19;П Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;5.00;80 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;2.00;50 %;2.00;50 %;-;-;-;-;-;-;-;-;2.00;50 %;1.00;2.00;1;-;-;1.00;10.00;8.00;80 %;-;-;-;-;-;-;-;-;0.19;0.31;-0.12;-;-;4.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Кирилл Ушатов;ФК Волгарь;203;19;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.00;80 %;-;-;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;1.00;9.00;44 %;5.00;40 %;4.00;50 %;3.00;0 %;2.00;50 %;1.00;100 %;1.00;100 %;-;1.00;1;-;-;1.00;21.00;14.00;67 %;-;-;-;-;0.06;-;-;-;0.06;0.22;-0.16;-;-;8.00;-;-;-;1.00;-;-;1.00;4.00;2.00;2.00;-;1.00;1.00;1.00
Руслан Апеков;ФК Акрон Тольятти;197;18;П П;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;-;7.00;86 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;-;3.00;-;2.00;6.00;50 %;4.00;50 %;2.00;50 %;1.00;0 %;1.00;100 %;-;-;3.00;67 %;2.00;5.00;1;-;-;1.00;25.00;21.00;84 %;-;-;-;-;-;-;-;-;-;0.53;-0.53;-;-;6.00;-;-;1.00;-;-;-;-;3.00;2.00;1.00;-;1.00;-;2.00
Руслан Куль;КамАЗ Набережные Челны;165;18;АП Ц;-;-;-;-;-;-;1.00;-;-;-;1.00;1.00;-;-;-;-;7.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;1.00;-;-;1.00;-;-;3.00;0 %;1.00;0 %;2.00;0 %;-;-;1.00;0 %;1.00;0 %;-;-;1.00;1.00;1;-;-;1.00;12.00;9.00;75 %;-;-;-;-;0.09;-;-;-;0.11;0.14;-0.03;-;-;7.00;-;-;1.00;-;-;1.00;-;-;-;-;-;-;-;-
Артём Погосов;ФК Акрон Тольятти;172;18;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;67 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;4.00;1.00;-;-;-;-;8.00;25 %;1.00;0 %;7.00;29 %;3.00;33 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;12.00;5.00;42 %;-;-;-;-;-;-;-;-;-;0.53;-0.53;-;-;2.00;-;-;-;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Антон Полюткин;КамАЗ Набережные Челны;181;18;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13.00;85 %;-;-;-;-;5.00;80 %;-;-;-;-;-;-;-;-;1.00;-;-;1.00;-;-;9.00;78 %;4.00;75 %;5.00;80 %;5.00;80 %;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;25.00;21.00;84 %;-;-;-;-;-;-;-;-;0.11;0.14;-0.03;-;-;11.00;-;-;4.00;-;-;-;-;7.00;3.00;4.00;4.00;-;-;-
Александр Щербатюк;КамАЗ Набережные Челны;158;18;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;86 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;8.00;25 %;-;-;8.00;25 %;6.00;17 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;16.00;9.00;56 %;-;-;-;-;0.05;-;-;-;0.11;0.14;-0.03;-;-;6.00;-;-;1.00;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Рамазан Абдурагимов;Динамо Махачкала;195;16;Ф ПЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;1.00;1.00;0.09;6.00;33 %;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;2.00;0 %;6.00;-;-;-;-;1.00;3.00;0 %;-;-;3.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;1.00;1.00;1;-;-;1.00;13.00;6.00;46 %;100 %;-;-;-;-;0.09;-;0.00;0.09;0.83;-0.74;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Яо Жан Шарль Оливье;СКА-Хабаровск;209;16;АП П;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;3.00;1.00;0.57;7.00;71 %;1.00;100 %;1.00;0 %;2.00;100 %;-;-;-;-;1.00;100 %;-;-;3.00;-;2.00;-;-;-;6.00;50 %;1.00;0 %;5.00;60 %;2.00;50 %;1.00;0 %;-;-;1.00;0 %;-;5.00;1;-;1.00;1.00;23.00;14.00;61 %;33 %;-;2.00;-;0.51;0.19;-;0.00;1.30;0.24;1.6;-;-;5.00;1.00;-;2.00;-;-;1.00;-;3.00;-;3.00;1.00;-;-;-
Ражаб Магомедов;Динамо Махачкала;190;16;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;1;-;-;1.00;3.00;3.00;100 %;-;-;-;-;-;-;-;-;0.09;0.83;-0.74;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Темиркан Сундуков;Динамо Махачкала;201;16;ЗП Л;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;5.00;40 %;-;-;-;-;2.00;0 %;-;-;-;-;1.00;0 %;2.00;0 %;1.00;-;-;1.00;-;-;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;-;-;3.00;1.00;1;-;-;1.00;10.00;6.00;60 %;-;-;-;-;-;-;-;-;0.09;0.83;-0.74;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Батраз Хадарцев;Алания Владикавказ;186;15;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.00;75 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;100 %;2.00;0 %;1.00;-;1.00;-;-;1.00;3.00;0 %;-;-;3.00;0 %;-;-;2.00;0 %;1.00;0 %;-;-;1.00;-;1;-;-;1.00;14.00;8.00;57 %;-;-;-;-;0.40;-;-;-;0.83;0.09;0.74;-;-;6.00;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-
Амур Калмыков;Родина Москва;189;15;Ф ПЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;1.00;0.19;6.00;67 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;4.00;1.00;-;-;-;-;8.00;38 %;2.00;50 %;6.00;33 %;5.00;40 %;-;-;-;-;2.00;50 %;-;-;1;-;-;1.00;15.00;8.00;53 %;100 %;-;-;-;-;0.19;-;0.00;0.19;0.31;-0.12;-;-;4.00;-;-;1.00;-;-;-;-;3.00;1.00;2.00;2.00;-;-;1.00
Антон Кобялко;Тюмень;177;15;Ф Ц;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;4.00;50 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;1.00;0 %;4.00;1.00;-;-;-;-;8.00;38 %;1.00;0 %;7.00;43 %;4.00;50 %;-;-;-;-;1.00;0 %;-;-;1;-;-;1.00;12.00;5.00;42 %;-;-;-;-;-;-;-;-;0.31;0.19;0.12;-;-;2.00;-;-;-;-;-;-;-;3.00;-;3.00;2.00;-;-;-
Тимофей Шипунов;СКА-Хабаровск;193;15;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;0 %;-;-;2.00;0 %;1.00;0 %;1.00;0 %;1.00;0 %;-;-;-;1.00;1;-;-;1.00;5.00;3.00;60 %;-;-;-;-;0.17;-;-;-;0.45;0.12;0.33;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Рустам Халназаров;Арсенал Тула;188;12;АП П;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;-;-;8.00;75 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;1.00;100 %;2.00;-;-;-;-;1.00;2.00;0 %;-;-;2.00;0 %;1.00;0 %;1.00;0 %;1.00;0 %;-;-;-;1.00;1;-;-;1.00;12.00;8.00;67 %;-;-;-;-;-;-;-;-;0.08;-;0.08;-;-;6.00;-;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-
Никита Козловский;Сокол Саратов;176;12;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;2.00;100 %;-;-;-;-;-;-;-;-;3.00;1.00;1.00;1.00;-;-;3.00;33 %;2.00;50 %;1.00;0 %;-;-;-;-;-;-;2.00;50 %;-;1.00;1;-;-;1.00;12.00;7.00;58 %;-;-;-;-;-;-;-;-;0.38;0.03;0.35;-;-;5.00;-;-;2.00;-;-;-;-;1.00;1.00;-;-;-;-;1.00
Павел Кузнецов;Шинник;182;12;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;2.00;50 %;-;-;2.00;50 %;-;-;2.00;50 %;-;-;-;-;2.00;-;1;-;-;1.00;10.00;8.00;80 %;-;-;-;-;-;-;-;-;-;0.08;-0.08;-;-;5.00;-;-;-;-;-;-;-;1.00;-;1.00;-;1.00;-;-
