Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Азамат Засеев;Алания Владикавказ;190;82;ЗП ПЦ;-;-;-;-;-;-;1.00;1.00;-;2.00;-;-;-;-;-;-;34.00;85 %;-;-;1.00;0 %;7.00;71 %;2.00;50 %;-;-;4.00;50 %;2.00;100 %;2.00;-;-;4.00;1.00;1.00;16.00;50 %;10.00;40 %;6.00;67 %;4.00;50 %;1.00;100 %;1.00;100 %;3.00;33 %;4.00;10.00;1;1.00;1.00;-;65.00;52.00;80 %;-;-;-;-;0.12;-;-;-;0.75;1.65;-0.90;0.15;0.15;29.00;-;-;5.00;1.00;-;2.00;2.00;8.00;4.00;4.00;2.00;1.00;1.00;1.00
Амур Калмыков;Родина Москва;231;81;Ф ЛЦ;-;-;1.00;-;0 %;2.00;2.00;-;-;-;-;-;-;2.00;-;0.26;30.00;77 %;2.00;100 %;1.00;0 %;4.00;50 %;-;-;-;-;4.00;50 %;2.00;50 %;17.00;-;1.00;1.00;1.00;2.00;28.00;36 %;3.00;33 %;25.00;36 %;18.00;39 %;2.00;0 %;2.00;0 %;-;-;2.00;4.00;1;1.00;1.00;-;69.00;41.00;59 %;0 %;1.00;1.00;-;0.53;0.13;-;0.00;1.23;1.10;0.13;-;-;23.00;2.00;-;2.00;-;-;2.00;1.00;10.00;1.00;9.00;7.00;-;-;-
Илья Мосейчук;Кубань Краснодар;176;81;АП П;-;-;-;-;-;1.00;-;4.00;-;1.00;-;-;1.00;-;-;-;31.00;71 %;1.00;100 %;3.00;0 %;6.00;83 %;1.00;100 %;1.00;100 %;3.00;100 %;3.00;67 %;7.00;1.00;-;3.00;1.00;-;14.00;50 %;7.00;71 %;7.00;29 %;2.00;100 %;2.00;0 %;1.00;0 %;4.00;75 %;1.00;5.00;1;1.00;1.00;-;51.00;35.00;69 %;-;-;-;-;0.45;-;-;-;0.72;2.47;-1.75;0.03;0.03;22.00;1.00;-;5.00;1.00;1.00;3.00;2.00;7.00;5.00;2.00;2.00;-;-;3.00
Исламжан Насыров;Родина Москва;196;81;ЗЛ;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;1.00;-;0.09;26.00;69 %;-;-;1.00;100 %;8.00;63 %;-;-;-;-;5.00;60 %;3.00;67 %;2.00;1.00;-;1.00;-;1.00;10.00;40 %;8.00;50 %;2.00;0 %;4.00;50 %;1.00;0 %;1.00;0 %;1.00;100 %;8.00;6.00;1;1.00;1.00;-;52.00;37.00;71 %;0 %;1.00;-;-;0.15;0.09;-;0.00;1.23;1.10;0.13;0.09;0.04;18.00;-;1.00;5.00;-;-;3.00;2.00;4.00;4.00;-;2.00;-;-;1.00
Андрей Никитин;СКА-Хабаровск;244;81;АП П;1.00;-;3.00;1.00;33 %;3.00;1.00;2.00;-;1.00;-;-;-;4.00;2.00;0.57;14.00;79 %;2.00;100 %;2.00;100 %;2.00;100 %;-;-;-;-;1.00;100 %;1.00;100 %;4.00;1.00;1.00;-;-;1.00;7.00;43 %;2.00;50 %;5.00;40 %;1.00;0 %;3.00;67 %;3.00;67 %;2.00;50 %;-;2.00;1;1.00;1.00;-;28.00;18.00;64 %;50 %;1.00;1.00;-;0.69;0.14;0.57;1.75;2.47;0.72;1.75;-;-;11.00;2.00;2.00;2.00;-;-;1.00;1.00;3.00;1.00;2.00;-;2.00;2.00;1.00
Игорь Андреев;Шинник;216;78;Ф Ц;1.00;-;1.00;1.00;100 %;-;-;1.00;-;-;-;-;-;2.00;1.00;0.06;15.00;80 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;8.00;4.00;-;1.00;1.00;1.00;22.00;45 %;2.00;50 %;20.00;45 %;10.00;40 %;5.00;40 %;3.00;33 %;-;-;1.00;-;1;1.00;1.00;-;41.00;25.00;61 %;50 %;1.00;-;-;0.24;0.03;0.06;16.67;0.95;0.91;0.04;-;-;12.00;-;-;-;-;-;-;-;10.00;1.00;9.00;4.00;2.00;1.00;-
Ишхан Гелоян;Арсенал Тула;200;77;АП Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;2.00;-;0.07;32.00;78 %;-;-;2.00;50 %;7.00;86 %;-;-;-;-;3.00;100 %;1.00;100 %;9.00;4.00;-;1.00;-;1.00;27.00;30 %;11.00;27 %;16.00;31 %;6.00;17 %;3.00;67 %;1.00;0 %;3.00;67 %;2.00;2.00;1;1.00;1.00;-;66.00;38.00;58 %;0 %;2.00;-;-;0.28;0.04;-;0.00;0.41;0.87;-0.46;-;-;25.00;-;1.00;6.00;-;-;3.00;1.00;8.00;3.00;5.00;1.00;2.00;-;2.00
Джонатан Теофилис Окоронкво;Арсенал Тула;174;77;Ф Ц;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;2.00;-;0.19;13.00;46 %;1.00;0 %;-;-;3.00;67 %;-;-;-;-;2.00;50 %;1.00;100 %;14.00;3.00;1.00;1.00;-;-;28.00;29 %;6.00;17 %;22.00;32 %;14.00;29 %;3.00;0 %;2.00;0 %;-;-;-;1.00;1;1.00;1.00;-;45.00;15.00;33 %;0 %;1.00;1.00;-;-;0.10;-;0.00;0.41;0.87;-0.46;-;-;6.00;-;-;2.00;-;-;1.00;1.00;8.00;1.00;7.00;4.00;-;-;-
Виталий Шитов;Тюмень;205;77;АП П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;26.00;65 %;1.00;0 %;3.00;33 %;5.00;60 %;5.00;20 %;1.00;0 %;2.00;50 %;10.00;30 %;11.00;4.00;2.00;2.00;1.00;2.00;24.00;42 %;12.00;67 %;12.00;17 %;2.00;50 %;6.00;17 %;3.00;0 %;8.00;88 %;4.00;7.00;1;1.00;1.00;-;65.00;40.00;62 %;-;-;-;-;0.34;-;-;-;0.64;0.95;-0.31;0.05;0.05;17.00;-;1.00;3.00;1.00;-;1.00;3.00;10.00;8.00;2.00;1.00;1.00;-;7.00
Михаил Мальцев;Сокол Саратов;192;76;П ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;19.00;63 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;1.00;100 %;6.00;2.00;1.00;1.00;-;-;15.00;47 %;11.00;36 %;4.00;75 %;7.00;43 %;-;-;-;-;3.00;33 %;4.00;2.00;1;1.00;1.00;-;41.00;25.00;61 %;-;-;-;-;-;-;-;-;1.5;0.75;0.30;0.04;0.02;12.00;-;-;1.00;-;-;1.00;1.00;7.00;4.00;3.00;3.00;-;-;1.00
Владислав Морозов;Сокол Саратов;212;76;Ф ЛЦ;-;-;2.00;-;0 %;1.00;-;-;-;-;1.00;-;-;2.00;1.00;0.15;14.00;50 %;1.00;100 %;1.00;0 %;6.00;33 %;-;-;-;-;1.00;100 %;2.00;0 %;17.00;2.00;5.00;-;-;1.00;21.00;24 %;5.00;20 %;16.00;25 %;14.00;29 %;1.00;0 %;1.00;0 %;-;-;2.00;1.00;1;1.00;1.00;-;46.00;17.00;37 %;50 %;-;1.00;-;0.34;0.07;-;0.00;1.5;0.75;0.30;-;-;7.00;1.00;-;2.00;-;-;1.00;-;5.00;1.00;4.00;4.00;-;-;-
Абдуллахи Самину Квари;Динамо Махачкала;226;75;П ЛЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;1.00;-;-;3.00;2.00;0.15;25.00;68 %;-;-;-;-;5.00;80 %;1.00;100 %;-;-;3.00;67 %;1.00;100 %;4.00;-;-;2.00;1.00;1.00;9.00;56 %;3.00;100 %;6.00;33 %;3.00;100 %;1.00;0 %;-;-;2.00;100 %;2.00;13.00;1;1.00;1.00;-;53.00;40.00;75 %;67 %;1.00;-;-;-;0.05;-;0.00;0.33;0.09;0.24;-;-;17.00;-;-;4.00;1.00;-;2.00;1.00;5.00;3.00;2.00;3.00;-;-;2.00
Игорь Горбунов;Торпедо Москва;170;75;ЗП Л;-;-;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;51.00;71 %;-;-;7.00;29 %;11.00;27 %;3.00;33 %;2.00;50 %;5.00;60 %;7.00;43 %;6.00;-;-;-;-;3.00;10.00;30 %;7.00;29 %;3.00;33 %;1.00;0 %;2.00;0 %;2.00;0 %;3.00;33 %;3.00;6.00;1;1.00;1.00;-;73.00;51.00;70 %;-;-;-;-;0.15;-;-;-;0.62;0.57;0.05;-;-;36.00;-;2.00;3.00;1.00;1.00;3.00;3.00;3.00;2.00;1.00;-;-;-;1.00
Михаил Костюков;Динамо Махачкала;188;75;Ф ПЦ;-;-;-;-;-;-;-;3.00;-;-;-;-;2.00;1.00;-;0.10;22.00;73 %;-;-;-;-;2.00;50 %;-;-;-;-;2.00;50 %;-;-;12.00;2.00;-;1.00;1.00;1.00;14.00;43 %;1.00;100 %;13.00;38 %;7.00;43 %;-;-;-;-;-;-;1.00;4.00;1;1.00;1.00;-;43.00;28.00;65 %;0 %;-;1.00;-;-;0.10;-;0.00;0.33;0.09;0.24;0.02;0.02;16.00;-;-;1.00;-;-;1.00;-;6.00;1.00;5.00;3.00;-;-;-
Игорь Лебеденко;Торпедо Москва;178;75;Ф ПЦ;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;17.00;82 %;1.00;100 %;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;7.00;1.00;1.00;-;-;2.00;14.00;7 %;3.00;0 %;11.00;9 %;5.00;0 %;-;-;-;-;-;-;-;-;1;1.00;1.00;-;34.00;17.00;50 %;-;-;-;-;0.64;-;-;-;0.62;0.57;0.05;-;-;14.00;1.00;-;1.00;-;-;-;-;1.00;-;1.00;-;-;-;-
Максим Савельев;Енисей Красноярск;174;75;Ф ПЦ;-;-;-;-;-;-;2.00;3.00;-;1.00;-;-;-;-;-;-;11.00;64 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;-;-;10.00;1.00;-;-;-;1.00;32.00;44 %;4.00;50 %;28.00;43 %;16.00;31 %;2.00;100 %;1.00;100 %;-;-;-;3.00;1;1.00;1.00;-;47.00;25.00;53 %;-;-;-;-;-;-;-;-;0.09;0.33;-0.24;-;-;7.00;-;-;1.00;-;-;-;-;14.00;2.00;12.00;5.00;2.00;1.00;-
Максим Бачинский;Ленинградец;188;74;Ф Ц;-;-;1.00;-;0 %;1.00;2.00;4.00;-;-;-;-;-;-;-;-;6.00;33 %;2.00;50 %;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;10.00;3.00;-;1.00;-;-;22.00;27 %;2.00;50 %;20.00;25 %;10.00;0 %;4.00;75 %;2.00;100 %;1.00;100 %;2.00;2.00;1;1.00;1.00;-;32.00;12.00;38 %;-;-;-;-;0.22;-;-;-;0.57;0.62;-0.05;-;-;2.00;1.00;-;-;-;-;-;-;6.00;1.00;5.00;-;3.00;2.00;1.00
Владислав Шепелев;Ленинградец;215;74;ЗП ЛЦ;-;-;-;-;-;-;2.00;2.00;-;-;-;-;-;1.00;-;0.02;28.00;86 %;-;-;-;-;8.00;88 %;1.00;0 %;1.00;0 %;3.00;67 %;-;-;4.00;3.00;-;3.00;-;-;17.00;59 %;12.00;50 %;5.00;80 %;3.00;67 %;1.00;100 %;1.00;100 %;7.00;57 %;4.00;4.00;1;1.00;1.00;-;55.00;43.00;78 %;0 %;1.00;-;-;-;0.02;-;0.00;0.57;0.62;-0.05;-;-;24.00;-;-;7.00;-;-;2.00;-;10.00;6.00;4.00;2.00;1.00;1.00;4.00
Ильнур Бадртдинов;КамАЗ Набережные Челны;190;73;АП П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;1.00;0.01;21.00;71 %;-;-;2.00;0 %;3.00;67 %;-;-;-;-;3.00;67 %;2.00;50 %;4.00;-;-;2.00;-;1.00;14.00;36 %;3.00;100 %;11.00;18 %;3.00;0 %;3.00;33 %;2.00;0 %;3.00;100 %;2.00;7.00;1;1.00;1.00;-;46.00;31.00;67 %;100 %;-;-;-;0.40;0.01;-;0.00;1.10;1.21;-0.11;0.09;0.09;15.00;-;-;2.00;-;-;2.00;1.00;5.00;3.00;2.00;-;1.00;-;3.00
Дамир Таликин;КамАЗ Набережные Челны;216;73;П ПЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;-;2.00;1.00;0.10;28.00;79 %;-;-;2.00;0 %;10.00;70 %;3.00;67 %;-;-;4.00;50 %;3.00;67 %;3.00;1.00;-;2.00;-;2.00;4.00;100 %;2.00;100 %;2.00;100 %;2.00;100 %;1.00;100 %;1.00;100 %;-;-;4.00;5.00;1;1.00;1.00;-;45.00;38.00;84 %;50 %;-;1.00;-;0.05;0.05;-;0.00;1.10;1.21;-0.11;-;-;22.00;-;-;7.00;2.00;-;2.00;2.00;4.00;2.00;2.00;2.00;1.00;1.00;-
Артемий Укомский;КамАЗ Набережные Челны;174;73;Ф Ц;-;-;1.00;-;0 %;-;-;-;-;-;-;-;1.00;1.00;-;0.31;14.00;79 %;-;-;-;-;2.00;100 %;1.00;100 %;-;-;-;-;-;-;7.00;3.00;2.00;-;-;-;24.00;38 %;3.00;33 %;21.00;38 %;14.00;43 %;2.00;50 %;-;-;1.00;100 %;1.00;1.00;1;1.00;1.00;-;43.00;22.00;51 %;0 %;1.00;-;-;-;0.31;-;0.00;1.10;1.21;-0.11;-;-;11.00;-;-;2.00;1.00;-;-;-;9.00;1.00;8.00;6.00;1.00;-;1.00
Султан Джамилов;Нефтехимик Нижнекамск;185;72;Ф ПЦ;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;2.00;1.00;1.00;0.10;20.00;65 %;1.00;0 %;2.00;0 %;6.00;50 %;-;-;-;-;1.00;0 %;1.00;0 %;11.00;1.00;-;-;-;-;20.00;20 %;3.00;33 %;17.00;18 %;12.00;17 %;1.00;0 %;-;-;1.00;100 %;1.00;3.00;1;1.00;1.00;-;45.00;22.00;49 %;100 %;-;-;-;-;0.10;-;0.00;0.87;0.41;0.46;-;-;13.00;-;-;3.00;-;-;-;-;4.00;1.00;3.00;2.00;-;-;1.00
Артём Котик;Нефтехимик Нижнекамск;176;72;Ф ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;0.12;18.00;72 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;100 %;-;-;14.00;2.00;-;1.00;-;-;33.00;27 %;5.00;20 %;28.00;29 %;23.00;30 %;1.00;0 %;1.00;0 %;-;-;-;5.00;1;1.00;1.00;-;57.00;27.00;47 %;0 %;-;1.00;-;0.12;0.12;-;0.00;0.87;0.41;0.46;-;-;13.00;-;-;1.00;-;-;1.00;-;9.00;1.00;8.00;7.00;-;-;-
Максим Петров;Нефтехимик Нижнекамск;194;72;П Л;-;-;-;-;-;-;2.00;3.00;-;-;-;-;-;-;-;-;21.00;76 %;-;-;2.00;100 %;6.00;67 %;-;-;-;-;3.00;33 %;3.00;100 %;3.00;-;2.00;3.00;1.00;-;16.00;25 %;9.00;33 %;7.00;14 %;4.00;25 %;4.00;25 %;-;-;3.00;33 %;4.00;4.00;1;1.00;1.00;-;48.00;29.00;60 %;-;-;-;-;0.43;-;-;-;0.87;0.41;0.46;-;-;16.00;-;2.00;4.00;-;-;1.00;3.00;4.00;3.00;1.00;1.00;1.00;-;1.00
Алан Чочиев;Алания Владикавказ;182;71;ЗП ЛЦ;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;-;52.00;85 %;-;-;4.00;50 %;9.00;89 %;2.00;100 %;-;-;3.00;100 %;9.00;78 %;3.00;2.00;1.00;2.00;2.00;2.00;12.00;33 %;8.00;25 %;4.00;50 %;3.00;0 %;2.00;50 %;2.00;50 %;3.00;33 %;3.00;11.00;1;1.00;1.00;-;81.00;64.00;79 %;-;-;-;-;0.27;-;-;-;0.70;1.5;-0.35;-;-;44.00;-;2.00;8.00;2.00;-;3.00;7.00;4.00;2.00;2.00;-;1.00;1.00;1.00
Илья Грузнов;Кубань Краснодар;154;71;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;0.01;13.00;62 %;-;-;-;-;3.00;0 %;1.00;0 %;-;-;-;-;1.00;0 %;8.00;1.00;1.00;1.00;-;-;8.00;25 %;-;-;8.00;25 %;5.00;20 %;-;-;-;-;-;-;-;3.00;1;1.00;1.00;-;26.00;13.00;50 %;0 %;1.00;-;-;-;0.01;-;0.00;0.66;2.32;-1.66;-;-;8.00;-;-;-;-;-;-;-;2.00;-;2.00;1.00;-;-;-
Владлен Бабаев;Сокол Саратов;209;70;Ф ПЦ;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;1.00;-;0.13;23.00;87 %;1.00;100 %;3.00;67 %;4.00;50 %;-;-;-;-;3.00;67 %;3.00;100 %;2.00;1.00;-;1.00;-;-;13.00;62 %;3.00;67 %;10.00;60 %;3.00;67 %;4.00;75 %;-;-;2.00;100 %;4.00;-;1;1.00;1.00;-;41.00;32.00;78 %;0 %;1.00;-;-;0.71;0.13;-;0.00;1.5;0.70;0.35;0.14;0.14;20.00;1.00;2.00;2.00;-;-;2.00;3.00;8.00;2.00;6.00;2.00;3.00;-;2.00
Ян Гудков;Сокол Саратов;207;70;ЗП Л;-;-;1.00;-;0 %;-;1.00;1.00;-;1.00;1.00;-;-;3.00;1.00;0.62;18.00;44 %;-;-;2.00;0 %;1.00;100 %;2.00;50 %;1.00;0 %;1.00;0 %;3.00;33 %;11.00;7.00;4.00;3.00;1.00;-;12.00;67 %;6.00;50 %;6.00;83 %;3.00;33 %;2.00;100 %;-;-;3.00;33 %;4.00;3.00;1;1.00;1.00;-;44.00;24.00;55 %;33 %;1.00;1.00;-;-;0.21;-;0.00;1.5;0.70;0.35;-;-;8.00;-;-;1.00;1.00;-;-;1.00;8.00;3.00;5.00;1.00;2.00;-;1.00
Антон Килин;ФК Акрон Тольятти;186;70;АП Л;-;-;-;-;-;-;-;3.00;-;-;-;-;-;1.00;-;0.02;24.00;71 %;2.00;0 %;1.00;0 %;3.00;67 %;-;-;-;-;2.00;50 %;1.00;0 %;5.00;1.00;1.00;1.00;1.00;-;11.00;45 %;6.00;50 %;5.00;40 %;7.00;29 %;1.00;0 %;-;-;1.00;100 %;-;4.00;1;1.00;1.00;-;43.00;28.00;65 %;0 %;1.00;-;-;-;0.02;-;0.00;0.09;0.28;-0.19;-;-;17.00;-;-;2.00;-;-;1.00;-;5.00;3.00;2.00;2.00;-;-;1.00
Дмитрий Лесников;ФК Волгарь;199;70;Ф ПЦ;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;-;4.00;1.00;0.96;6.00;67 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.00;1.00;-;1.00;-;1.00;15.00;27 %;4.00;25 %;11.00;27 %;8.00;13 %;1.00;0 %;-;-;2.00;50 %;2.00;-;1;1.00;1.00;-;28.00;12.00;43 %;25 %;1.00;2.00;-;-;0.24;-;0.00;2.20;0.79;1.41;-;-;4.00;-;-;-;-;-;-;-;4.00;1.00;3.00;1.00;-;-;1.00
Сергей Макаров;ФК Акрон Тольятти;191;70;АП Ц;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;21.00;67 %;-;-;4.00;0 %;6.00;50 %;1.00;100 %;-;-;3.00;100 %;6.00;67 %;6.00;1.00;-;1.00;-;-;13.00;46 %;7.00;43 %;6.00;50 %;4.00;50 %;-;-;-;-;-;-;1.00;7.00;1;1.00;1.00;-;42.00;28.00;67 %;-;-;-;-;-;-;-;-;0.09;0.28;-0.19;0.02;0.02;14.00;-;-;3.00;1.00;-;3.00;4.00;6.00;3.00;3.00;2.00;-;-;-
Никита Глушков;Енисей Красноярск;166;68;Ф ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;12.00;67 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;100 %;1.00;0 %;6.00;1.00;1.00;-;-;1.00;9.00;33 %;3.00;33 %;6.00;33 %;2.00;0 %;3.00;67 %;3.00;67 %;1.00;100 %;1.00;1.00;1;1.00;1.00;-;25.00;14.00;56 %;-;-;-;-;-;-;-;-;0.09;0.28;-0.19;-;-;8.00;-;-;-;-;-;1.00;-;3.00;1.00;2.00;-;2.00;2.00;1.00
Ярослав Крашевский;Енисей Красноярск;218;68;ЗЛ;-;-;-;-;-;1.00;1.00;1.00;-;-;-;-;-;-;-;-;35.00;86 %;-;-;2.00;100 %;3.00;100 %;-;-;-;-;1.00;0 %;2.00;100 %;4.00;-;-;2.00;-;2.00;13.00;38 %;9.00;33 %;4.00;50 %;6.00;17 %;3.00;67 %;2.00;50 %;2.00;100 %;1.00;5.00;1;1.00;1.00;-;56.00;43.00;77 %;-;-;-;-;0.07;-;-;-;0.09;0.28;-0.19;-;-;30.00;-;2.00;3.00;-;-;-;2.00;5.00;3.00;2.00;1.00;2.00;1.00;2.00
Дмитрий Самойлов;Шинник;195;67;АП Л;-;1.00;1.00;-;0 %;1.00;2.00;-;-;-;-;-;-;2.00;1.00;0.18;31.00;68 %;-;-;3.00;33 %;6.00;50 %;2.00;100 %;-;-;4.00;50 %;3.00;67 %;7.00;1.00;1.00;1.00;-;1.00;11.00;45 %;3.00;0 %;8.00;63 %;8.00;63 %;1.00;0 %;-;-;2.00;0 %;2.00;3.00;1;1.00;1.00;-;51.00;33.00;65 %;50 %;1.00;-;-;0.04;0.09;-;0.00;0.66;0.61;0.05;-;-;21.00;-;1.00;3.00;2.00;-;2.00;2.00;5.00;-;5.00;5.00;-;-;-
Игорь Соколов;Шинник;188;67;АП Ц;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;2.00;1.00;0.23;21.00;76 %;1.00;100 %;2.00;0 %;6.00;83 %;1.00;100 %;1.00;100 %;4.00;75 %;2.00;50 %;4.00;-;2.00;-;-;2.00;10.00;30 %;1.00;0 %;9.00;33 %;3.00;33 %;2.00;0 %;1.00;0 %;-;-;1.00;3.00;1;1.00;1.00;-;41.00;26.00;63 %;50 %;1.00;-;-;0.21;0.12;-;0.00;0.66;0.61;0.05;-;-;16.00;1.00;-;5.00;1.00;1.00;3.00;1.00;3.00;-;3.00;1.00;-;-;-
Данил Полубояринов;ФК Волгарь;212;66;П ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;17.00;82 %;-;-;-;-;4.00;75 %;-;-;-;-;-;-;2.00;50 %;4.00;1.00;2.00;3.00;1.00;1.00;8.00;63 %;4.00;50 %;4.00;75 %;1.00;100 %;-;-;-;-;1.00;0 %;6.00;2.00;1;1.00;1.00;-;36.00;28.00;78 %;-;-;-;-;-;-;-;-;2.4;0.69;1.35;-;-;14.00;-;-;3.00;-;-;-;1.00;5.00;2.00;3.00;1.00;-;-;-
Никита Розманов;Ленинградец;257;66;АП ЛЦ;1.00;-;1.00;1.00;100 %;1.00;-;2.00;-;-;-;-;1.00;1.00;1.00;0.01;17.00;71 %;1.00;0 %;2.00;50 %;4.00;25 %;2.00;50 %;-;-;4.00;0 %;2.00;50 %;8.00;1.00;-;1.00;1.00;5.00;19.00;37 %;5.00;0 %;14.00;50 %;1.00;0 %;8.00;63 %;4.00;50 %;1.00;0 %;2.00;3.00;1;1.00;1.00;-;47.00;30.00;64 %;100 %;-;-;-;-;0.01;0.01;100.00;0.26;0.29;-0.03;-;-;12.00;-;1.00;1.00;1.00;-;-;1.00;7.00;-;7.00;-;5.00;2.00;-
Иван Тимошенко;Родина Москва;186;66;Ф ПЦ;-;-;3.00;-;0 %;1.00;2.00;-;-;-;-;-;1.00;3.00;-;0.50;14.00;64 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;9.00;-;1.00;-;-;-;18.00;17 %;3.00;33 %;15.00;13 %;10.00;20 %;1.00;0 %;1.00;0 %;1.00;0 %;1.00;2.00;1;1.00;1.00;-;39.00;15.00;38 %;0 %;2.00;1.00;-;-;0.17;-;0.00;0.92;0.88;0.04;-;-;9.00;-;-;1.00;-;-;1.00;-;3.00;1.00;2.00;2.00;-;-;-
Тимур Жамалетдинов;ФК Волгарь;160;66;Ф ЛЦ;-;-;1.00;-;0 %;-;-;2.00;-;-;-;-;-;-;-;-;12.00;75 %;-;-;-;-;4.00;75 %;-;-;-;-;-;-;-;-;6.00;-;4.00;-;-;2.00;9.00;0 %;-;-;9.00;0 %;3.00;0 %;1.00;0 %;-;-;-;-;1.00;1.00;1;1.00;1.00;-;29.00;13.00;45 %;-;-;-;-;-;-;-;-;2.4;0.69;1.35;-;-;9.00;-;-;3.00;-;-;-;-;-;-;-;-;-;-;-
Альбек Гонгапшев;СКА-Хабаровск;214;65;АП Л;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;2.00;1.00;0.48;19.00;89 %;-;-;-;-;4.00;75 %;-;-;-;-;1.00;0 %;-;-;5.00;-;-;3.00;2.00;2.00;10.00;60 %;2.00;50 %;8.00;63 %;3.00;67 %;2.00;50 %;2.00;50 %;1.00;100 %;6.00;3.00;1;1.00;1.00;-;42.00;35.00;83 %;50 %;-;1.00;-;-;0.24;-;0.00;2.29;0.66;1.63;-;-;17.00;-;-;3.00;-;-;-;-;6.00;1.00;5.00;2.00;1.00;1.00;1.00
Валерий Чуперка;Кубань Краснодар;198;64;ЗП ПЦ;-;-;-;-;-;-;-;1.00;1.00;1.00;-;-;-;1.00;-;0.01;43.00;86 %;-;-;-;-;9.00;56 %;-;-;-;-;9.00;67 %;-;-;2.00;-;-;2.00;1.00;-;9.00;67 %;7.00;71 %;2.00;50 %;2.00;50 %;-;-;-;-;4.00;100 %;4.00;6.00;1;1.00;1.00;-;63.00;53.00;84 %;0 %;1.00;-;-;-;0.01;-;0.00;0.66;2.29;-1.63;-;-;37.00;-;-;5.00;-;-;6.00;-;6.00;5.00;1.00;1.00;-;-;4.00
